request_id|subject|target_node|ingress_node|processed_by|routed_from|routed_to|prefix_match_input_tokens|expected_cache_hit_tokens|expected_cache_hit_ratio|sglang_prompt_tokens|sglang_cache_hit_tokens|sglang_cache_hit_ratio|local_snapshot_match_after_process|total_time_s|generated_text|error
2949|philosophy|0|0|0|||296|246|0.8311|296|246|0.8311|296|0.9237| C|
2950|high_school_macroeconomics|1|1|0|1|0|418|373|0.8923|418|373|0.8923|418|0.5543| A|
2951|miscellaneous|2|2|2|||306|262|0.8562|306|262|0.8562|306|1.3209| D|
2952|high_school_government_and_politics|3|3|1|3|1|456|419|0.9189|456|419|0.9189|456|1.1535| A|
2953|prehistory|0|0|3|0|3|388|343|0.884|388|343|0.884|388|0.3088| D|
2954|professional_psychology|1|1|1|||427|353|0.8267|427|353|0.8267|427|0.7156| B|
2955|prehistory|2|2|3|2|3|404|344|0.8515|404|344|0.8515|404|0.1798| B|
2956|machine_learning|3|3|0|3|0|387|0|0.0|387|351|0.907|0|0.7849| B|
2957|moral_scenarios|0|0|2|0|2|619|561|0.9063|619|561|0.9063|619|0.9245| A|
2958|professional_law|1|1|0|1|0|1486|1182|0.7954|1486|1182|0.7954|1486|1.2661| D|
2959|moral_scenarios|2|2|2|||614|562|0.9153|614|562|0.9153|614|2.1715| C|
2960|high_school_mathematics|3|3|1|3|1|573|498|0.8691|573|498|0.8691|573|0.7301| D|
2961|nutrition|0|0|1|0|1|388|307|0.7912|388|307|0.7912|388|1.5938| C|
2962|computer_security|1|1|1|||495|454|0.9172|495|454|0.9172|495|1.2214| C|
2963|philosophy|2|2|0|2|0|290|248|0.8552|290|248|0.8552|290|0.8252| A|
2964|moral_scenarios|3|3|2|3|2|621|562|0.905|621|562|0.905|621|2.5125| C|
2965|professional_law|0|0|0|||1303|1179|0.9048|1303|1179|0.9048|1303|0.2369| A|
2966|professional_accounting|1|1|3|1|3|605|465|0.7686|605|465|0.7686|605|0.2021| B|
2967|high_school_microeconomics|2|2|3|2|3|438|386|0.8813|438|386|0.8813|438|0.8744| A|
2968|miscellaneous|3|3|2|3|2|352|262|0.7443|352|262|0.7443|352|1.2868| C|
2969|high_school_us_history|0|0|2|0|2|1677|1623|0.9678|1677|1623|0.9678|1677|1.7825| B|
2970|miscellaneous|1|1|2|1|2|305|262|0.859|305|262|0.859|305|0.8864| A|
2971|philosophy|2|2|0|2|0|280|246|0.8786|280|246|0.8786|280|0.9594| B|
2972|professional_psychology|3|3|1|3|1|421|352|0.8361|421|352|0.8361|421|0.4918| B|
2973|elementary_mathematics|0|0|1|0|1|364|327|0.8984|364|327|0.8984|364|0.0267| D|
2974|world_religions|1|1|3|1|3|251|207|0.8247|251|207|0.8247|251|0.3356| C|
2975|clinical_knowledge|2|2|1|2|1|290|240|0.8276|290|240|0.8276|290|1.0314| D|
2976|conceptual_physics|3|3|0|3|0|277|243|0.8773|277|243|0.8773|277|1.0472| D|
2977|medical_genetics|0|0|1|0|1|345|250|0.7246|345|250|0.7246|345|2.4103| C|
2978|professional_psychology|1|1|1|||466|355|0.7618|466|355|0.7618|466|0.1893| D|
2979|moral_disputes|2|2|0|2|0|379|0|0.0|379|318|0.8391|0|2.1631| D|
2980|high_school_government_and_politics|3|3|1|3|1|508|419|0.8248|508|419|0.8248|508|0.8568| C|
2981|business_ethics|0|0|1|0|1|444|384|0.8649|444|384|0.8649|444|1.7794| A|
2982|marketing|1|1|2|1|2|424|341|0.8042|424|341|0.8042|424|0.8118| C|
2983|miscellaneous|2|2|2|||446|262|0.5874|446|262|0.5874|446|0.359| C|
2984|prehistory|3|3|3|||390|344|0.8821|390|344|0.8821|390|0.8164| C|
2985|human_sexuality|0|0|1|0|1|408|339|0.8309|408|339|0.8309|408|2.0679| B|
2986|business_ethics|1|1|1|||423|384|0.9078|423|384|0.9078|423|2.5609| D|
2987|clinical_knowledge|2|2|1|2|1|312|235|0.7532|312|235|0.7532|312|0.3191| A|
2988|elementary_mathematics|3|3|1|3|1|403|321|0.7965|403|321|0.7965|403|1.0674| B|
2989|high_school_psychology|0|0|0|||345|0|0.0|345|289|0.8377|0|0.2028| C|
2990|formal_logic|1|1|3|1|3|748|680|0.9091|748|680|0.9091|748|0.1918| B|
2991|moral_scenarios|2|2|2|||619|561|0.9063|619|561|0.9063|619|0.7079| A|
2992|elementary_mathematics|3|3|1|3|1|407|321|0.7887|407|321|0.7887|407|0.9437| A|
2993|public_relations|0|0|1|0|1|401|368|0.9177|401|368|0.9177|401|1.8317| C|
2994|astronomy|1|1|1|||420|338|0.8048|420|338|0.8048|420|0.4505| B|
2995|high_school_world_history|2|2|2|||1829|1795|0.9814|1829|1795|0.9814|1829|1.3768| C|
2996|high_school_world_history|3|3|2|3|2|1718|1440|0.8382|1718|1440|0.8382|1718|0.783| B|
2997|professional_law|0|0|0|||1554|1179|0.7587|1554|1179|0.7587|1554|1.6909| D|
2998|moral_scenarios|1|1|2|1|2|631|562|0.8906|631|562|0.8906|631|1.0253| C|
2999|high_school_us_history|2|2|2|||1879|1468|0.7813|1879|1468|0.7813|1879|0.1626| C|
3000|high_school_government_and_politics|3|3|1|3|1|494|419|0.8482|494|419|0.8482|494|0.3208| D|
3001|high_school_statistics|0|0|3|0|3|664|568|0.8554|664|568|0.8554|664|0.3651| B|
3002|high_school_microeconomics|1|1|3|1|3|425|394|0.9271|425|394|0.9271|425|0.912| D|
3003|professional_law|2|2|0|2|0|1362|1178|0.8649|1362|1178|0.8649|1362|0.9106| A|
3004|philosophy|3|3|0|3|0|305|248|0.8131|305|248|0.8131|305|0.7578| D|
3005|elementary_mathematics|0|0|1|0|1|393|320|0.8142|393|320|0.8142|393|2.1084| C|
3006|sociology|1|1|1|||412|331|0.8034|412|331|0.8034|412|0.3328| D|
3007|elementary_mathematics|2|2|1|2|1|404|321|0.7946|404|321|0.7946|404|0.4504| B|
3008|high_school_microeconomics|3|3|3|||442|388|0.8778|442|388|0.8778|442|0.0654| B|
3009|prehistory|0|0|3|0|3|432|344|0.7963|432|344|0.7963|432|0.1928| C|
3010|high_school_mathematics|1|1|1|||565|496|0.8779|565|496|0.8779|565|0.7702| A|
3011|college_mathematics|2|2|1|2|1|490|389|0.7939|490|389|0.7939|490|1.0196| B|
3012|conceptual_physics|3|3|0|3|0|287|244|0.8502|287|244|0.8502|287|0.9196| B|
3013|high_school_macroeconomics|0|0|0|||471|369|0.7834|471|369|0.7834|471|0.0862| C|
3014|high_school_psychology|1|1|0|1|0|331|0|0.0|331|291|0.8792|0|1.6754| D|
3015|moral_scenarios|2|2|2|||631|560|0.8875|631|560|0.8875|631|2.5856| A|
3016|high_school_mathematics|3|3|1|3|1|566|496|0.8763|566|496|0.8763|566|0.7439| C|
3017|high_school_macroeconomics|0|0|0|||412|372|0.9029|412|372|0.9029|412|0.2069| D|
3018|professional_law|1|1|0|1|0|1398|1179|0.8433|1398|1179|0.8433|1398|0.1809| D|
3019|electrical_engineering|2|2|1|2|1|414|0|0.0|414|330|0.7971|0|2.4627| B|
3020|high_school_biology|3|3|1|3|1|392|2|0.0051|392|333|0.8495|2|1.9831| B|
3021|high_school_macroeconomics|0|0|0|||410|373|0.9098|410|373|0.9098|410|0.0413| D|
3022|professional_law|1|1|0|1|0|1396|1181|0.846|1396|1181|0.846|1396|1.0705| C|
3023|professional_law|2|2|0|2|0|1423|1181|0.8299|1423|1181|0.8299|1423|1.5944| C|
3024|professional_psychology|3|3|1|3|1|417|353|0.8465|417|353|0.8465|417|0.1977| D|
3025|clinical_knowledge|0|0|1|0|1|288|236|0.8194|288|236|0.8194|288|1.8393| D|
3026|high_school_us_history|1|1|2|1|2|1731|1468|0.8481|1731|1468|0.8481|1731|0.0425| B|
3027|professional_medicine|2|2|0|2|0|1438|1100|0.765|1438|1100|0.765|1438|0.5513| B|
3028|logical_fallacies|3|3|0|3|0|462|418|0.9048|462|418|0.9048|462|0.6961| B|
3029|virology|0|0|0|||314|261|0.8312|314|261|0.8312|261|0.0347| C|
3030|miscellaneous|1|1|2|1|2|292|262|0.8973|292|262|0.8973|292|0.703| C|
3031|professional_medicine|2|2|0|2|0|1221|1097|0.8984|1221|1097|0.8984|1221|1.2645| B|
3032|high_school_chemistry|3|3|2|3|2|418|380|0.9091|418|380|0.9091|418|0.91| A|
3033|moral_scenarios|0|0|2|0|2|620|561|0.9048|620|561|0.9048|620|0.8215| A|
3034|world_religions|1|1|3|1|3|250|207|0.828|250|207|0.828|250|0.2152| B|
3035|professional_law|2|2|0|2|0|1455|1177|0.8089|1455|1177|0.8089|1455|0.9995| A|
3036|high_school_psychology|3|3|0|3|0|339|0|0.0|339|289|0.8525|0|0.0267| B|
3037|high_school_biology|0|0|1|0|1|383|2|0.0052|383|330|0.8616|2|1.7804| B|
3038|professional_psychology|1|1|1|||459|352|0.7669|459|352|0.7669|459|0.7563| D|
3039|professional_psychology|2|2|1|2|1|415|352|0.8482|415|352|0.8482|415|1.9315| B|
3040|medical_genetics|3|3|1|3|1|300|250|0.8333|300|250|0.8333|300|2.6011| B|
3041|marketing|0|0|2|0|2|391|344|0.8798|391|344|0.8798|391|0.161| B|
3042|professional_law|1|1|0|1|0|1537|1179|0.7671|1537|1179|0.7671|1537|2.6657| A|
3043|machine_learning|2|2|0|2|0|431|0|0.0|431|352|0.8167|0|2.7187| C|
3044|prehistory|3|3|3|||461|345|0.7484|461|345|0.7484|461|0.7879| C|
3045|moral_scenarios|0|0|2|0|2|616|562|0.9123|616|562|0.9123|616|2.5713| A|
3046|professional_law|1|1|0|1|0|1341|1179|0.8792|1341|1179|0.8792|1341|0.8189| C|
3047|professional_psychology|2|2|1|2|1|435|353|0.8115|435|353|0.8115|435|0.966| C|
3048|computer_security|3|3|1|3|1|503|454|0.9026|503|454|0.9026|503|0.7916| A|
3049|professional_law|0|0|0|||1327|1178|0.8877|1327|1178|0.8877|1327|1.2277| D|
3050|business_ethics|1|1|1|||421|386|0.9169|421|386|0.9169|421|1.1357| B|
3051|nutrition|2|2|1|2|1|354|305|0.8616|354|305|0.8616|354|0.4539| A|
3052|professional_law|3|3|0|3|0|1361|1178|0.8655|1361|1178|0.8655|1361|2.0749| D|
3053|elementary_mathematics|0|0|1|0|1|385|321|0.8338|385|321|0.8338|385|0.9537| B|
3054|virology|1|1|0|1|0|301|0|0.0|301|262|0.8704|0|0.9172| D|
3055|professional_medicine|2|2|0|2|0|1256|1097|0.8734|1256|1097|0.8734|1256|1.5942| D|
3056|philosophy|3|3|0|3|0|289|251|0.8685|289|251|0.8685|289|0.8959| C|
3057|high_school_chemistry|0|0|2|0|2|471|380|0.8068|471|380|0.8068|471|0.0428| D|
3058|security_studies|1|1|1|||898|795|0.8853|898|795|0.8853|898|0.7873| D|
3059|high_school_geography|2|2|1|2|1|289|0|0.0|289|248|0.8581|0|0.0215| C|
3060|professional_psychology|3|3|1|3|1|451|353|0.7827|451|353|0.7827|451|0.0233| A|
3061|professional_accounting|0|0|3|0|3|567|465|0.8201|567|465|0.8201|567|2.6197| C|
3062|professional_law|1|1|0|1|0|1354|1183|0.8737|1354|1183|0.8737|1354|0.7732| D|
3063|sociology|2|2|1|2|1|389|329|0.8458|389|329|0.8458|389|0.1947| D|
3064|high_school_mathematics|3|3|1|3|1|559|496|0.8873|559|496|0.8873|559|1.9885| D|
3065|formal_logic|0|0|3|0|3|685|634|0.9255|685|634|0.9255|685|1.0667| C|
3066|high_school_psychology|1|1|0|1|0|337|0|0.0|337|291|0.8635|0|0.2025| B|
3067|global_facts|2|2|2|||325|278|0.8554|325|278|0.8554|325|0.7284| B|
3068|moral_disputes|3|3|0|3|0|404|0|0.0|404|319|0.7896|0|0.9814| B|
3069|miscellaneous|0|0|2|0|2|322|265|0.823|322|265|0.823|322|0.0245| B|
3070|miscellaneous|1|1|2|1|2|295|262|0.8881|295|262|0.8881|295|0.2205| D|
3071|elementary_mathematics|2|2|2|||354|320|0.904|354|320|0.904|354|1.952| B|
3072|moral_scenarios|3|3|2|3|2|625|561|0.8976|625|561|0.8976|625|0.8505| C|
3073|college_medicine|0|0|0|||496|447|0.9012|496|447|0.9012|496|2.0619| C|
3074|college_chemistry|1|1|0|1|0|389|0|0.0|389|340|0.874|0|0.4428| D|
3075|marketing|2|2|2|||391|341|0.8721|391|341|0.8721|391|1.2355| A|
3076|professional_law|3|3|0|3|0|1470|1178|0.8014|1470|1178|0.8014|1470|0.9125| C|
3077|high_school_government_and_politics|0|0|1|0|1|500|416|0.832|500|416|0.832|500|0.9743| B|
3078|security_studies|1|1|1|||1026|796|0.7758|1026|796|0.7758|1026|0.2847| D|
3079|high_school_chemistry|2|2|2|||459|379|0.8257|459|379|0.8257|459|0.8048| B|
3080|miscellaneous|3|3|2|3|2|309|263|0.8511|309|263|0.8511|309|0.0207| C|
3081|virology|0|0|0|||312|0|0.0|312|264|0.8462|0|1.1313| B|
3082|conceptual_physics|1|1|0|1|0|284|245|0.8627|284|245|0.8627|284|0.8831| B|
3083|security_studies|2|2|1|2|1|970|796|0.8206|970|796|0.8206|970|2.4143| D|
3084|high_school_statistics|3|3|3|||656|569|0.8674|656|569|0.8674|656|1.9636| D|
3085|nutrition|0|0|1|0|1|356|304|0.8539|356|304|0.8539|356|0.2269| C|
3086|miscellaneous|1|1|2|1|2|330|262|0.7939|330|262|0.7939|330|0.0403| B|
3087|professional_psychology|2|2|1|2|1|385|353|0.9169|385|353|0.9169|385|1.1906| B|
3088|prehistory|3|3|3|||428|345|0.8061|428|345|0.8061|428|0.0175| A|
3089|high_school_psychology|0|0|0|||335|0|0.0|335|295|0.8806|0|2.0728| C|
3090|high_school_mathematics|1|1|1|||633|498|0.7867|633|498|0.7867|633|0.8824| A|
3091|jurisprudence|2|2|1|2|1|448|379|0.846|448|379|0.846|448|0.0235| C|
3092|philosophy|3|3|0|3|0|305|248|0.8131|305|248|0.8131|305|0.7249| C|
3093|high_school_microeconomics|0|0|3|0|3|425|387|0.9106|425|387|0.9106|425|0.4225| D|
3094|global_facts|1|1|2|1|2|328|275|0.8384|328|275|0.8384|328|0.9649| C|
3095|professional_psychology|2|2|1|2|1|453|354|0.7815|453|354|0.7815|453|0.9458| C|
3096|marketing|3|3|2|3|2|380|346|0.9105|380|346|0.9105|380|0.2016| A|
3097|high_school_macroeconomics|0|0|0|||402|369|0.9179|402|369|0.9179|402|1.2367| B|
3098|conceptual_physics|1|1|0|1|0|277|244|0.8809|277|244|0.8809|277|0.412| B|
3099|college_mathematics|2|2|1|2|1|523|389|0.7438|523|389|0.7438|523|2.5899| D|
3100|college_mathematics|3|3|1|3|1|446|389|0.8722|446|389|0.8722|446|1.8936| C|
3101|high_school_macroeconomics|0|0|0|||423|372|0.8794|423|372|0.8794|423|0.3228| C|
3102|electrical_engineering|1|1|0|1|0|361|0|0.0|361|1|0.0028|0|0.1172| B|
3103|miscellaneous|2|2|2|||312|265|0.8494|312|265|0.8494|312|0.7111| A|
3104|college_computer_science|3|3|2|3|2|825|719|0.8715|825|719|0.8715|825|0.9332| D|
3105|high_school_macroeconomics|0|0|0|||429|373|0.8695|429|373|0.8695|429|1.4065| C|
3106|moral_disputes|1|1|0|1|0|361|0|0.0|361|318|0.8809|0|0.8883| A|
3107|high_school_geography|2|2|1|2|1|300|0|0.0|300|250|0.8333|0|0.3191| B|
3108|professional_medicine|3|3|0|3|0|1191|1097|0.9211|1191|1097|0.9211|1191|0.8661| D|
3109|professional_medicine|0|0|0|||1245|1097|0.8811|1245|1097|0.8811|1245|0.2918| D|
3110|professional_accounting|1|1|3|1|3|632|465|0.7358|632|465|0.7358|632|0.4536| B|
3111|nutrition|2|2|1|2|1|354|305|0.8616|354|305|0.8616|354|1.115| D|
3112|global_facts|3|3|2|3|2|357|275|0.7703|357|275|0.7703|357|0.5477| B|
3113|anatomy|0|0|0|||344|302|0.8779|344|302|0.8779|344|0.8299| C|
3114|formal_logic|1|1|3|1|3|692|651|0.9408|692|651|0.9408|692|0.2006| C|
3115|high_school_biology|2|2|1|2|1|476|0|0.0|476|329|0.6912|0|1.2636| C|
3116|global_facts|3|3|2|3|2|329|283|0.8602|329|283|0.8602|329|0.0239| B|
3117|high_school_psychology|0|0|0|||375|0|0.0|375|290|0.7733|0|0.067| D|
3118|high_school_statistics|1|1|3|1|3|756|568|0.7513|756|568|0.7513|756|0.8641| C|
3119|elementary_mathematics|2|2|2|||379|322|0.8496|379|322|0.8496|379|0.2488| B|
3120|high_school_psychology|3|3|0|3|0|376|0|0.0|376|290|0.7713|0|0.1925| A|
3121|high_school_mathematics|0|0|1|0|1|533|495|0.9287|533|495|0.9287|533|1.7675| B|
3122|miscellaneous|1|1|2|1|2|288|262|0.9097|288|262|0.9097|288|1.7089| B|
3123|high_school_chemistry|2|2|2|||531|379|0.7137|531|379|0.7137|531|0.5743| C|
3124|high_school_physics|3|3|0|3|0|573|0|0.0|573|529|0.9232|0|0.0351| A|
3125|college_computer_science|0|0|2|0|2|813|724|0.8905|813|724|0.8905|813|1.1529| A|
3126|formal_logic|1|1|3|1|3|754|685|0.9085|754|685|0.9085|754|1.9237| C|
3127|security_studies|2|2|1|2|1|885|801|0.9051|885|801|0.9051|885|1.9373| C|
3128|moral_scenarios|3|3|2|3|2|622|566|0.91|622|566|0.91|622|0.8707| C|
3129|conceptual_physics|0|0|0|||295|244|0.8271|295|244|0.8271|295|0.983| B|
3130|formal_logic|1|1|3|1|3|729|646|0.8861|729|646|0.8861|729|0.863| B|
3131|high_school_computer_science|2|2|1|2|1|688|569|0.827|688|569|0.827|688|2.7313| D|
3132|virology|3|3|0|3|0|299|0|0.0|299|263|0.8796|0|0.9912| D|
3133|philosophy|0|0|0|||274|246|0.8978|274|246|0.8978|274|0.2279| C|
3134|moral_scenarios|1|1|2|1|2|618|561|0.9078|618|561|0.9078|618|0.8716| A|
3135|moral_scenarios|2|2|2|||622|561|0.9019|622|561|0.9019|622|0.2285| A|
3136|us_foreign_policy|3|3|2|3|2|347|293|0.8444|347|293|0.8444|347|0.0247| B|
3137|high_school_european_history|0|0|2|0|2|1892|1494|0.7896|1892|1494|0.7896|1892|0.8816| A|
3138|high_school_macroeconomics|1|1|0|1|0|405|368|0.9086|405|368|0.9086|405|0.4485| C|
3139|human_aging|2|2|3|2|3|292|262|0.8973|292|262|0.8973|292|0.8722| B|
3140|virology|3|3|0|3|0|319|0|0.0|319|262|0.8213|0|1.2888| C|
3141|high_school_chemistry|0|0|2|0|2|445|380|0.8539|445|380|0.8539|445|0.4036| C|
3142|abstract_algebra|1|1|2|1|2|393|352|0.8957|393|352|0.8957|393|0.8298| B|
3143|professional_law|2|2|0|2|0|1582|1179|0.7453|1582|1179|0.7453|1582|1.0893| B|
3144|high_school_macroeconomics|3|3|0|3|0|430|372|0.8651|430|372|0.8651|430|0.2122| D|
3145|prehistory|0|0|3|0|3|397|344|0.8665|397|344|0.8665|397|0.4262| D|
3146|professional_law|1|1|0|1|0|1482|1179|0.7955|1482|1179|0.7955|1482|0.2285| A|
3147|moral_disputes|2|2|0|2|0|403|0|0.0|403|320|0.794|0|0.8878| B|
3148|professional_law|3|3|0|3|0|1401|1178|0.8408|1401|1178|0.8408|1401|0.7998| B|
3149|marketing|0|0|2|0|2|373|341|0.9142|373|341|0.9142|373|0.8376| B|
3150|miscellaneous|1|1|2|1|2|303|262|0.8647|303|262|0.8647|303|0.7043| A|
3151|human_sexuality|2|2|1|2|1|386|341|0.8834|386|341|0.8834|386|1.2273| B|
3152|professional_accounting|3|3|3|||556|470|0.8453|556|470|0.8453|556|0.864| C|
3153|business_ethics|0|0|1|0|1|500|384|0.768|500|384|0.768|500|0.231| A|
3154|moral_scenarios|1|1|2|1|2|646|583|0.9025|646|583|0.9025|646|0.0271| C|
3155|us_foreign_policy|2|2|2|||334|292|0.8743|334|292|0.8743|334|0.7939| B|
3156|world_religions|3|3|3|||241|206|0.8548|241|206|0.8548|241|0.0239| C|
3157|professional_law|0|0|0|||1388|1178|0.8487|1388|1178|0.8487|1388|0.8644| B|
3158|miscellaneous|1|1|2|1|2|294|262|0.8912|294|262|0.8912|294|0.7861| A|
3159|miscellaneous|2|2|2|||315|266|0.8444|315|266|0.8444|315|0.2265| C|
3160|human_aging|3|3|3|||306|262|0.8562|306|262|0.8562|306|0.0218| A|
3161|high_school_macroeconomics|0|0|0|||439|369|0.8405|439|369|0.8405|439|0.2206| B|
3162|international_law|1|1|1|||510|441|0.8647|510|441|0.8647|510|2.1573| C|
3163|abstract_algebra|2|2|2|||393|352|0.8957|393|352|0.8957|393|0.3767| D|
3164|professional_law|3|3|0|3|0|1507|1179|0.7823|1507|1179|0.7823|1507|0.9509| B|
3165|global_facts|0|0|2|0|2|313|279|0.8914|313|279|0.8914|313|1.1227| C|
3166|human_aging|1|1|3|1|3|299|261|0.8729|299|261|0.8729|299|0.2131| B|
3167|moral_scenarios|2|2|2|||620|563|0.9081|620|563|0.9081|620|1.8709| C|
3168|moral_scenarios|3|3|2|3|2|621|561|0.9034|621|561|0.9034|621|1.0635| A|
3169|professional_accounting|0|0|3|0|3|563|469|0.833|563|469|0.833|563|0.2342| C|
3170|nutrition|1|1|1|||414|311|0.7512|414|311|0.7512|414|0.6996| C|
3171|astronomy|2|2|1|2|1|397|342|0.8615|397|342|0.8615|397|0.4748| B|
3172|college_medicine|3|3|0|3|0|484|450|0.9298|484|450|0.9298|484|1.9516| A|
3173|high_school_psychology|0|0|0|||345|0|0.0|345|289|0.8377|0|2.2813| B|
3174|professional_law|1|1|0|1|0|1458|1177|0.8073|1458|1178|0.808|1177|0.5848| D|
3175|moral_scenarios|2|2|2|||626|561|0.8962|626|561|0.8962|626|0.8829| A|
3176|professional_accounting|3|3|3|||555|466|0.8396|555|466|0.8396|555|0.1946| B|
3177|logical_fallacies|0|0|0|||485|416|0.8577|485|416|0.8577|485|2.2891| A|
3178|high_school_world_history|1|1|2|1|2|1982|1880|0.9485|1982|1880|0.9485|1982|0.4519| C|
3179|human_aging|2|2|3|2|3|339|261|0.7699|339|261|0.7699|339|0.3009| D|
3180|high_school_statistics|3|3|3|||657|570|0.8676|657|570|0.8676|657|0.065| A|
3181|human_aging|0|0|3|0|3|303|261|0.8614|303|261|0.8614|303|0.4102| B|
3182|philosophy|1|1|0|1|0|330|246|0.7455|330|246|0.7455|330|0.6992| C|
3183|international_law|2|2|1|2|1|602|443|0.7359|602|443|0.7359|602|2.7246| B|
3184|high_school_physics|3|3|0|3|0|586|0|0.0|586|529|0.9027|0|0.8653| C|
3185|miscellaneous|0|0|2|0|2|322|263|0.8168|322|263|0.8168|322|1.8496| D|
3186|business_ethics|1|1|1|||467|384|0.8223|467|384|0.8223|467|0.6966| B|
3187|high_school_government_and_politics|2|2|1|2|1|503|416|0.827|503|416|0.827|503|0.0267| D|
3188|elementary_mathematics|3|3|1|3|1|383|322|0.8407|383|322|0.8407|383|0.027| A|
3189|nutrition|0|0|1|0|1|413|308|0.7458|413|308|0.7458|413|0.7767| C|
3190|high_school_psychology|1|1|0|1|0|362|0|0.0|362|289|0.7983|0|0.921| B|
3191|high_school_government_and_politics|2|2|1|2|1|463|416|0.8985|463|416|0.8985|463|1.2392| C|
3192|moral_scenarios|3|3|2|3|2|618|562|0.9094|618|562|0.9094|618|1.0905| A|
3193|high_school_physics|0|0|1|0|1|614|0|0.0|614|528|0.8599|0|0.0182| B|
3194|clinical_knowledge|1|1|1|||277|236|0.852|277|236|0.852|277|0.5295| A|
3195|high_school_statistics|2|2|3|2|3|658|569|0.8647|658|569|0.8647|658|1.7219| B|
3196|philosophy|3|3|0|3|0|292|247|0.8459|292|247|0.8459|292|2.0574| B|
3197|business_ethics|0|0|1|0|1|425|384|0.9035|425|384|0.9035|425|1.3276| C|
3198|marketing|1|1|2|1|2|377|340|0.9019|377|340|0.9019|377|0.237| A|
3199|miscellaneous|2|2|2|||313|268|0.8562|313|268|0.8562|313|0.0308| C|
3200|professional_law|3|3|0|3|0|1347|1179|0.8753|1347|1179|0.8753|1347|0.4505| A|
3201|security_studies|0|0|1|0|1|884|799|0.9038|884|799|0.9038|884|0.932| D|
3202|moral_scenarios|1|1|2|1|2|622|562|0.9035|622|562|0.9035|622|2.0915| C|
3203|high_school_chemistry|2|2|2|||461|382|0.8286|461|382|0.8286|461|1.4912| D|
3204|virology|3|3|0|3|0|334|0|0.0|334|264|0.7904|0|0.9535| B|
3205|professional_law|0|0|0|||1276|1179|0.924|1276|1179|0.924|1276|0.88| D|
3206|nutrition|1|1|1|||398|304|0.7638|398|304|0.7638|398|0.3768| B|
3207|human_aging|2|2|3|2|3|300|266|0.8867|300|266|0.8867|300|1.1313| C|
3208|high_school_geography|3|3|1|3|1|292|0|0.0|292|252|0.863|0|1.7016| D|
3209|high_school_european_history|0|0|2|0|2|1834|1494|0.8146|1834|1494|0.8146|1834|0.0413| C|
3210|professional_psychology|1|1|1|||426|354|0.831|426|354|0.831|426|1.4014| A|
3211|prehistory|2|2|3|2|3|407|343|0.8428|407|343|0.8428|407|0.9331| A|
3212|professional_law|3|3|0|3|0|1408|1177|0.8359|1408|1181|0.8388|1177|1.2583| B|
3213|machine_learning|0|0|0|||427|0|0.0|427|352|0.8244|0|0.1256| C|
3214|moral_scenarios|1|1|2|1|2|620|563|0.9081|620|563|0.9081|620|0.0271| A|
3215|moral_scenarios|2|2|2|||623|563|0.9037|623|563|0.9037|623|0.3131| C|
3216|conceptual_physics|3|3|0|3|0|291|243|0.8351|291|243|0.8351|291|0.7817| B|
3217|professional_law|0|0|0|||1438|1178|0.8192|1438|1178|0.8192|1438|0.2319| A|
3218|professional_law|1|1|0|1|0|1525|1178|0.7725|1525|1178|0.7725|1525|1.1726| C|
3219|virology|2|2|0|2|0|306|0|0.0|306|262|0.8562|0|1.2702| D|
3220|college_mathematics|3|3|1|3|1|456|390|0.8553|456|390|0.8553|456|1.0056| A|
3221|professional_law|0|0|0|||1306|1178|0.902|1306|1178|0.902|1306|0.2238| A|
3222|college_physics|1|1|0|1|0|525|0|0.0|525|439|0.8362|0|0.8674| C|
3223|professional_law|2|2|0|2|0|1432|1179|0.8233|1432|1179|0.8233|1432|0.5453| B|
3224|moral_scenarios|3|3|2|3|2|627|565|0.9011|627|565|0.9011|627|0.855| C|
3225|high_school_psychology|0|0|0|||436|0|0.0|436|290|0.6651|0|1.6909| A|
3226|prehistory|1|1|3|1|3|406|344|0.8473|406|344|0.8473|406|0.7758| D|
3227|professional_law|2|2|0|2|0|1305|1183|0.9065|1305|1183|0.9065|1305|1.7483| D|
3228|high_school_macroeconomics|3|3|0|3|0|437|373|0.8535|437|373|0.8535|437|0.8668| C|
3229|security_studies|0|0|1|0|1|859|800|0.9313|859|800|0.9313|859|1.1346| B|
3230|global_facts|1|1|2|1|2|366|275|0.7514|366|275|0.7514|366|0.9212| C|
3231|high_school_psychology|2|2|0|2|0|393|0|0.0|393|293|0.7455|0|1.4843| B|
3232|professional_psychology|3|3|1|3|1|400|353|0.8825|400|353|0.8825|400|0.4621| A|
3233|prehistory|0|0|3|0|3|429|344|0.8019|429|344|0.8019|429|0.0223| D|
3234|high_school_world_history|1|1|2|1|2|1664|1440|0.8654|1664|1440|0.8654|1664|0.4752| B|
3235|clinical_knowledge|2|2|1|2|1|275|239|0.8691|275|239|0.8691|275|0.7341| A|
3236|miscellaneous|3|3|2|3|2|325|263|0.8092|325|263|0.8092|325|0.0279| B|
3237|high_school_psychology|0|0|0|||382|0|0.0|382|290|0.7592|0|0.2488| B|
3238|elementary_mathematics|1|1|1|||383|321|0.8381|383|321|0.8381|383|0.8784| A|
3239|miscellaneous|2|2|2|||298|263|0.8826|298|263|0.8826|298|1.7564| A|
3240|nutrition|3|3|1|3|1|398|304|0.7638|398|304|0.7638|398|0.4384| C|
