request_id|subject|target_node|ingress_node|processed_by|routed_from|routed_to|prefix_match_input_tokens|expected_cache_hit_tokens|expected_cache_hit_ratio|sglang_prompt_tokens|sglang_cache_hit_tokens|sglang_cache_hit_ratio|local_snapshot_match_after_process|total_time_s|generated_text|error
3326|professional_psychology|1|1|1|||431|352|0.8167|431|352|0.8167|431|0.7161| B|
3327|marketing|2|2|2|||401|343|0.8554|401|343|0.8554|401|0.7019| D|
3328|college_biology|3|3|0|3|0|400|341|0.8525|400|341|0.8525|400|0.608| A|
3329|computer_security|0|0|2|0|2|500|453|0.906|500|453|0.906|500|0.0255| D|
3330|high_school_microeconomics|1|1|3|1|3|444|394|0.8874|444|394|0.8874|444|0.0302| B|
3331|professional_accounting|2|2|3|2|3|557|466|0.8366|557|466|0.8366|557|0.0286| C|
3332|formal_logic|3|3|3|||687|642|0.9345|687|642|0.9345|687|0.327| C|
3333|nutrition|0|0|2|0|2|369|305|0.8266|369|305|0.8266|369|0.3263| A|
3334|high_school_us_history|1|1|3|1|3|1756|1471|0.8377|1756|1471|0.8377|1756|0.0337| C|
3335|econometrics|2|2|1|2|1|636|501|0.7877|636|501|0.7877|636|0.1844| C|
3336|elementary_mathematics|3|3|1|3|1|366|322|0.8798|366|322|0.8798|366|0.0197| B|
3337|business_ethics|0|0|1|0|1|493|386|0.783|493|386|0.783|493|0.6003| C|
3338|moral_disputes|1|1|0|1|0|381|0|0.0|381|319|0.8373|0|0.0325| B|
3339|high_school_chemistry|2|2|2|||461|379|0.8221|461|379|0.8221|461|0.0258| A|
3340|miscellaneous|3|3|2|3|2|299|263|0.8796|299|263|0.8796|299|0.0275| A|
3341|anatomy|0|0|0|||352|298|0.8466|352|298|0.8466|352|0.9673| D|
3342|college_mathematics|1|1|1|||444|389|0.8761|444|389|0.8761|444|0.6027| A|
3343|high_school_physics|2|2|0|2|0|591|0|0.0|591|528|0.8934|0|2.634| A|
3344|high_school_geography|3|3|1|3|1|289|248|0.8581|289|248|0.8581|289|0.6394| B|
3345|moral_scenarios|0|0|0|||626|562|0.8978|626|562|0.8978|626|1.5467| C|
3346|moral_disputes|1|1|0|1|0|350|0|0.0|350|320|0.9143|0|0.9166| C|
3347|high_school_macroeconomics|2|2|0|2|0|417|369|0.8849|417|369|0.8849|417|2.1057| A|
3348|professional_law|3|3|0|3|0|1426|1178|0.8261|1426|1179|0.8268|1178|0.0342| A|
3349|professional_law|0|0|0|||1629|1178|0.7231|1629|1178|0.7231|1629|0.6206| D|
3350|conceptual_physics|1|1|0|1|0|282|244|0.8652|282|244|0.8652|282|0.5904| C|
3351|professional_accounting|2|2|3|2|3|558|465|0.8333|558|465|0.8333|558|0.0335| B|
3352|high_school_statistics|3|3|3|||672|568|0.8452|672|568|0.8452|672|0.1893| D|
3353|clinical_knowledge|0|0|1|0|1|295|235|0.7966|295|235|0.7966|295|0.8931| B|
3354|high_school_macroeconomics|1|1|0|1|0|462|368|0.7965|462|368|0.7965|462|2.5263| B|
3355|high_school_mathematics|2|2|1|2|1|603|496|0.8226|603|496|0.8226|603|1.6402| B|
3356|moral_scenarios|3|3|0|3|0|623|561|0.9005|623|561|0.9005|623|0.9865| C|
3357|professional_accounting|0|0|3|0|3|560|465|0.8304|560|465|0.8304|560|0.9277| B|
3358|elementary_mathematics|1|1|1|||388|320|0.8247|388|320|0.8247|388|0.5565| B|
3359|miscellaneous|2|2|2|||300|269|0.8967|300|269|0.8967|300|0.5868| A|
3360|high_school_biology|3|3|0|3|0|416|0|0.0|416|330|0.7933|0|1.9443| A|
3361|professional_psychology|0|0|1|0|1|432|352|0.8148|432|352|0.8148|432|0.7361| B|
3362|professional_medicine|1|1|0|1|0|1189|1097|0.9226|1189|1097|0.9226|1189|0.5857| A|
3363|philosophy|2|2|3|2|3|307|248|0.8078|307|248|0.8078|307|0.0282| C|
3364|clinical_knowledge|3|3|1|3|1|274|235|0.8577|274|235|0.8577|274|0.0288| B|
3365|nutrition|0|0|2|0|2|357|304|0.8515|357|304|0.8515|357|0.0188| D|
3366|management|1|1|2|1|2|281|234|0.8327|281|234|0.8327|281|0.1448| C|
3367|moral_scenarios|2|2|2|||616|561|0.9107|616|561|0.9107|616|0.8513| C|
3368|high_school_geography|3|3|1|3|1|313|248|0.7923|313|248|0.7923|313|0.0209| D|
3369|elementary_mathematics|0|0|1|0|1|362|327|0.9033|362|327|0.9033|362|0.4749| B|
3370|professional_psychology|1|1|1|||485|353|0.7278|485|353|0.7278|485|1.5585| A|
3371|marketing|2|2|2|||399|340|0.8521|399|340|0.8521|399|0.6454| B|
3372|logical_fallacies|3|3|1|3|1|470|416|0.8851|470|416|0.8851|470|0.4497| C|
3373|marketing|0|0|2|0|2|395|340|0.8608|395|340|0.8608|395|0.0232| A|
3374|public_relations|1|1|0|1|0|420|364|0.8667|420|364|0.8667|420|0.0289| D|
3375|virology|2|2|0|2|0|289|0|0.0|289|261|0.9031|0|0.0265| D|
3376|college_biology|3|3|0|3|0|496|342|0.6895|496|342|0.6895|496|0.0264| B|
3377|miscellaneous|0|0|2|0|2|295|264|0.8949|295|264|0.8949|295|2.503| C|
3378|elementary_mathematics|1|1|1|||355|324|0.9127|355|324|0.9127|355|0.6186| B|
3379|high_school_geography|2|2|1|2|1|294|248|0.8435|294|248|0.8435|294|0.0221| A|
3380|high_school_macroeconomics|3|3|0|3|0|462|369|0.7987|462|369|0.7987|462|1.5174| A|
3381|college_medicine|0|0|3|0|3|543|446|0.8214|543|446|0.8214|543|1.0985| B|
3382|nutrition|1|1|2|1|2|375|304|0.8107|375|304|0.8107|375|0.1921| D|
3383|miscellaneous|2|2|2|||306|262|0.8562|306|262|0.8562|306|1.4891| A|
3384|prehistory|3|3|3|||403|343|0.8511|403|343|0.8511|403|1.8016| C|
3385|high_school_government_and_politics|0|0|1|0|1|492|415|0.8435|492|415|0.8435|492|0.4521| B|
3386|elementary_mathematics|1|1|1|||402|320|0.796|402|320|0.796|402|1.6159| A|
3387|prehistory|2|2|3|2|3|435|347|0.7977|435|347|0.7977|435|0.6184| C|
3388|nutrition|3|3|2|3|2|337|311|0.9228|337|311|0.9228|337|0.0294| A|
3389|marketing|0|0|2|0|2|413|340|0.8232|413|340|0.8232|413|0.0213| D|
3390|moral_scenarios|1|1|0|1|0|616|561|0.9107|616|561|0.9107|616|0.1649| A|
3391|college_mathematics|2|2|1|2|1|482|388|0.805|482|388|0.805|482|0.0286| D|
3392|high_school_chemistry|3|3|3|||422|379|0.8981|422|379|0.8981|422|0.043| A|
3393|clinical_knowledge|0|0|1|0|1|284|236|0.831|284|236|0.831|284|1.5967| B|
3394|high_school_european_history|1|1|2|1|2|1642|1590|0.9683|1642|1590|0.9683|1642|0.2025| D|
3395|moral_scenarios|2|2|2|||628|561|0.8933|628|561|0.8933|628|1.5329| C|
3396|moral_scenarios|3|3|0|3|0|622|562|0.9035|622|562|0.9035|622|2.5988| A|
3397|professional_medicine|0|0|0|||1230|1100|0.8943|1230|1100|0.8943|1230|2.4519| C|
3398|world_religions|1|1|3|1|3|243|207|0.8519|243|207|0.8519|243|0.0312| C|
3399|high_school_computer_science|2|2|1|2|1|686|573|0.8353|686|573|0.8353|686|0.0275| C|
3400|world_religions|3|3|3|||234|208|0.8889|234|208|0.8889|234|1.476| C|
3401|professional_accounting|0|0|3|0|3|587|466|0.7939|587|466|0.7939|587|0.4638| B|
3402|public_relations|1|1|0|1|0|427|365|0.8548|427|365|0.8548|427|2.0813| B|
3403|high_school_biology|2|2|0|2|0|378|0|0.0|378|330|0.873|0|2.4809| C|
3404|moral_scenarios|3|3|0|3|0|619|561|0.9063|619|561|0.9063|619|0.032| A|
3405|clinical_knowledge|0|0|1|0|1|278|236|0.8489|278|236|0.8489|278|1.6879| B|
3406|moral_scenarios|1|1|2|1|2|625|562|0.8992|625|562|0.8992|625|1.6762| C|
3407|econometrics|2|2|1|2|1|657|504|0.7671|657|504|0.7671|657|1.4618| D|
3408|moral_disputes|3|3|0|3|0|388|0|0.0|388|318|0.8196|0|0.0294| C|
3409|high_school_government_and_politics|0|0|1|0|1|510|417|0.8176|510|417|0.8176|510|1.3646| C|
3410|virology|1|1|0|1|0|619|0|0.0|619|262|0.4233|0|2.2043| B|
3411|college_biology|2|2|0|2|0|455|341|0.7495|455|341|0.7495|455|0.019| A|
3412|conceptual_physics|3|3|0|3|0|287|244|0.8502|287|244|0.8502|287|0.0291| A|
3413|miscellaneous|0|0|2|0|2|323|262|0.8111|323|262|0.8111|323|0.3447| A|
3414|human_aging|1|1|1|||307|261|0.8502|307|261|0.8502|307|1.3535| A|
3415|miscellaneous|2|2|2|||323|262|0.8111|323|262|0.8111|323|0.9346| A|
3416|moral_disputes|3|3|0|3|0|361|0|0.0|361|320|0.8864|0|2.5889| C|
3417|high_school_biology|0|0|1|0|1|376|329|0.875|376|329|0.875|376|0.027| C|
3418|electrical_engineering|1|1|1|||376|330|0.8777|376|330|0.8777|376|2.0497| A|
3419|abstract_algebra|2|2|2|||402|351|0.8731|402|351|0.8731|402|0.708| B|
3420|college_mathematics|3|3|1|3|1|466|388|0.8326|466|388|0.8326|466|0.3882| C|
3421|human_aging|0|0|1|0|1|311|262|0.8424|311|262|0.8424|311|0.0225| C|
3422|high_school_chemistry|1|1|3|1|3|424|385|0.908|424|385|0.908|424|0.0331| D|
3423|nutrition|2|2|2|||396|305|0.7702|396|305|0.7702|396|0.1592| C|
3424|moral_scenarios|3|3|0|3|0|635|562|0.885|635|562|0.885|635|2.7917| A|
3425|college_biology|0|0|0|||380|342|0.9|380|342|0.9|380|2.1297| A|
3426|high_school_government_and_politics|1|1|1|||493|416|0.8438|493|416|0.8438|493|1.6512| C|
3427|high_school_psychology|2|2|0|2|0|336|0|0.0|336|289|0.8601|0|0.6667| B|
3428|high_school_us_history|3|3|3|||1717|1676|0.9761|1717|1676|0.9761|1717|0.3393| D|
3429|conceptual_physics|0|0|0|||280|245|0.875|280|245|0.875|280|0.078| A|
3430|high_school_european_history|1|1|2|1|2|1951|1839|0.9426|1951|1839|0.9426|1951|0.6473| D|
3431|professional_law|2|2|0|2|0|1357|1178|0.8681|1357|1179|0.8688|1178|2.0249| B|
3432|nutrition|3|3|2|3|2|344|307|0.8924|344|307|0.8924|344|0.1732| C|
3433|high_school_psychology|0|0|0|||348|0|0.0|348|289|0.8305|0|0.0391| C|
3434|professional_psychology|1|1|1|||421|353|0.8385|421|353|0.8385|421|1.5685| B|
3435|high_school_biology|2|2|1|2|1|389|332|0.8535|389|332|0.8535|389|0.4229| B|
3436|miscellaneous|3|3|2|3|2|405|262|0.6469|405|262|0.6469|405|0.0282| D|
3437|miscellaneous|0|0|2|0|2|293|264|0.901|293|264|0.901|293|0.437| C|
3438|high_school_biology|1|1|1|||409|329|0.8044|409|329|0.8044|409|2.0174| B|
3439|moral_scenarios|2|2|0|2|0|637|574|0.9011|637|574|0.9011|637|0.7226| C|
3440|high_school_chemistry|3|3|3|||446|379|0.8498|446|379|0.8498|446|0.8684| C|
3441|moral_disputes|0|0|0|||380|0|0.0|380|318|0.8368|0|0.1085| C|
3442|professional_medicine|1|1|0|1|0|1211|1097|0.9059|1211|1097|0.9059|1211|2.9806| C|
3443|professional_law|2|2|0|2|0|1943|1177|0.6058|1943|1182|0.6083|1177|2.2931| C|
3444|high_school_macroeconomics|3|3|0|3|0|429|369|0.8601|429|369|0.8601|429|1.4825| B|
3445|college_computer_science|0|0|2|0|2|828|719|0.8684|828|719|0.8684|828|0.0282| A|
3446|professional_psychology|1|1|1|||403|353|0.8759|403|353|0.8759|403|0.0215| B|
3447|human_aging|2|2|1|2|1|324|262|0.8086|324|262|0.8086|324|1.2949| A|
3448|moral_scenarios|3|3|0|3|0|619|561|0.9063|619|561|0.9063|619|1.3709| C|
3449|international_law|0|0|0|||531|442|0.8324|531|442|0.8324|531|0.6671| B|
3450|management|1|1|2|1|2|275|233|0.8473|275|233|0.8473|275|0.03| D|
3451|miscellaneous|2|2|2|||293|265|0.9044|293|265|0.9044|293|0.0304| C|
3452|high_school_biology|3|3|1|3|1|413|333|0.8063|413|333|0.8063|413|0.656| C|
3453|miscellaneous|0|0|2|0|2|294|262|0.8912|294|262|0.8912|294|1.5729| B|
3454|high_school_psychology|1|1|0|1|0|329|0|0.0|329|290|0.8815|0|1.6043| B|
3455|high_school_macroeconomics|2|2|0|2|0|419|370|0.8831|419|370|0.8831|419|0.6709| B|
3456|miscellaneous|3|3|2|3|2|301|265|0.8804|301|265|0.8804|301|1.4218| B|
3457|high_school_psychology|0|0|0|||357|0|0.0|357|290|0.8123|0|1.1614| D|
3458|college_chemistry|1|1|1|||384|338|0.8802|384|338|0.8802|384|0.6458| C|
3459|nutrition|2|2|2|||434|304|0.7005|434|304|0.7005|434|0.6658| B|
3460|high_school_us_history|3|3|3|||1801|1468|0.8151|1801|1468|0.8151|1801|1.5113| C|
3461|professional_law|0|0|0|||1400|1178|0.8414|1400|1178|0.8414|1400|0.7488| D|
3462|logical_fallacies|1|1|1|||451|423|0.9379|451|423|0.9379|451|0.9684| A|
3463|high_school_psychology|2|2|0|2|0|347|0|0.0|347|290|0.8357|0|1.4779| C|
3464|professional_law|3|3|0|3|0|1456|1179|0.8098|1456|1179|0.8098|1456|1.6585| A|
3465|high_school_us_history|0|0|3|0|3|1707|1661|0.9731|1707|1661|0.9731|1707|1.7408| C|
3466|public_relations|1|1|0|1|0|404|364|0.901|404|364|0.901|404|2.3822| A|
3467|high_school_biology|2|2|1|2|1|420|333|0.7929|420|333|0.7929|420|0.9916| C|
3468|college_physics|3|3|0|3|0|532|0|0.0|532|440|0.8271|0|0.0301| B|
3469|computer_security|0|0|2|0|2|500|453|0.906|500|453|0.906|500|0.0247| C|
3470|professional_medicine|1|1|0|1|0|1369|1101|0.8042|1369|1101|0.8042|1369|1.4637| A|
3471|jurisprudence|2|2|3|2|3|476|378|0.7941|476|378|0.7941|476|1.223| D|
3472|high_school_psychology|3|3|0|3|0|402|0|0.0|402|290|0.7214|0|2.3452| D|
3473|professional_law|0|0|0|||1568|1178|0.7513|1568|1178|0.7513|1568|1.6377| B|
3474|professional_law|1|1|0|1|0|1570|1177|0.7497|1570|1177|0.7497|1570|0.9399| C|
3475|formal_logic|2|2|3|2|3|670|641|0.9567|670|641|0.9567|670|1.2735| B|
3476|high_school_mathematics|3|3|1|3|1|592|496|0.8378|592|496|0.8378|592|1.0348| B|
3477|high_school_biology|0|0|1|0|1|363|329|0.9063|363|329|0.9063|363|0.9708| D|
3478|abstract_algebra|1|1|2|1|2|425|358|0.8424|425|358|0.8424|425|0.0295| C|
3479|virology|2|2|0|2|0|308|0|0.0|308|262|0.8506|0|0.0323| D|
3480|prehistory|3|3|3|||414|344|0.8309|414|344|0.8309|414|0.2016| D|
3481|professional_law|0|0|0|||1586|1179|0.7434|1586|1179|0.7434|1586|0.0596| C|
3482|astronomy|1|1|1|||394|339|0.8604|394|339|0.8604|394|1.55| D|
3483|security_studies|2|2|3|2|3|929|799|0.8601|929|799|0.8601|929|1.3562| C|
3484|moral_disputes|3|3|0|3|0|364|0|0.0|364|320|0.8791|0|0.9223| C|
3485|nutrition|0|0|2|0|2|402|304|0.7562|402|304|0.7562|402|0.0294| B|
3486|high_school_geography|1|1|1|||295|248|0.8407|295|248|0.8407|295|1.0737| A|
3487|conceptual_physics|2|2|0|2|0|281|244|0.8683|281|244|0.8683|281|0.0327| A|
3488|nutrition|3|3|2|3|2|392|304|0.7755|392|304|0.7755|392|0.0219| B|
3489|professional_medicine|0|0|0|||1269|1097|0.8645|1269|1097|0.8645|1269|0.6881| C|
3490|college_chemistry|1|1|1|||404|336|0.8317|404|336|0.8317|404|0.687| B|
3491|miscellaneous|2|2|2|||397|262|0.6599|397|262|0.6599|397|0.2239| B|
3492|professional_law|3|3|0|3|0|1411|1178|0.8349|1411|1178|0.8349|1411|0.0294| C|
3493|high_school_geography|0|0|1|0|1|288|247|0.8576|288|247|0.8576|288|0.7803| A|
3494|computer_security|1|1|2|1|2|500|454|0.908|500|454|0.908|500|0.6926| C|
3495|electrical_engineering|2|2|1|2|1|358|329|0.919|358|329|0.919|358|0.8975| D|
3496|professional_law|3|3|0|3|0|1319|1177|0.8923|1319|1177|0.8923|1177|0.6597| D|
3497|nutrition|0|0|2|0|2|351|305|0.8689|351|305|0.8689|351|0.1842| C|
3498|miscellaneous|1|1|2|1|2|295|264|0.8949|295|264|0.8949|295|0.8955| D|
3499|moral_scenarios|2|2|2|||620|561|0.9048|620|561|0.9048|620|1.1158| C|
3500|management|3|3|2|3|2|266|233|0.8759|266|233|0.8759|266|0.021| A|
3501|moral_disputes|0|0|0|||351|0|0.0|351|320|0.9117|0|2.2113| B|
3502|econometrics|1|1|1|||634|502|0.7918|634|502|0.7918|634|1.5002| D|
3503|professional_law|2|2|0|2|0|1348|1177|0.8731|1348|1179|0.8746|1177|1.1802| B|
3504|anatomy|3|3|0|3|0|346|299|0.8642|346|299|0.8642|346|0.024| A|
3505|clinical_knowledge|0|0|1|0|1|346|238|0.6879|346|238|0.6879|346|0.7856| A|
3506|professional_law|1|1|0|1|0|1484|1178|0.7938|1484|1178|0.7938|1484|1.694| D|
3507|high_school_microeconomics|2|2|3|2|3|489|387|0.7914|489|387|0.7914|489|1.4177| C|
3508|professional_law|3|3|0|3|0|1310|1179|0.9|1310|1179|0.9|1310|1.5642| B|
3509|virology|0|0|0|||299|0|0.0|299|261|0.8729|0|1.5149| D|
3510|philosophy|1|1|3|1|3|284|249|0.8768|284|249|0.8768|284|2.5994| D|
3511|virology|2|2|0|2|0|311|0|0.0|311|261|0.8392|0|0.6364| C|
3512|high_school_microeconomics|3|3|3|||450|387|0.86|450|387|0.86|450|0.0359| A|
3513|professional_law|0|0|0|||1404|1178|0.839|1404|1178|0.839|1404|1.6368| D|
3514|international_law|1|1|0|1|0|516|441|0.8547|516|441|0.8547|516|2.576| B|
3515|professional_law|2|2|0|2|0|1590|1179|0.7415|1590|1179|0.7415|1590|0.0377| B|
3516|college_medicine|3|3|3|||503|446|0.8867|503|446|0.8867|503|1.7313| B|
3517|professional_accounting|0|0|3|0|3|530|465|0.8774|530|465|0.8774|530|1.3589| A|
3518|us_foreign_policy|1|1|2|1|2|336|296|0.881|336|296|0.881|336|0.0209| D|
3519|high_school_biology|2|2|0|2|0|413|0|0.0|413|329|0.7966|0|1.0957| B|
3520|sociology|3|3|1|3|1|401|329|0.8204|401|329|0.8204|401|0.0224| C|
3521|high_school_psychology|0|0|0|||344|0|0.0|344|292|0.8488|0|1.426| B|
3522|professional_law|1|1|0|1|0|1399|1178|0.842|1399|1178|0.842|1178|0.035| D|
3523|elementary_mathematics|2|2|2|||421|320|0.7601|421|320|0.7601|421|1.444| B|
3524|miscellaneous|3|3|2|3|2|295|266|0.9017|295|266|0.9017|295|0.3691| C|
3525|professional_medicine|0|0|0|||1293|1097|0.8484|1293|1097|0.8484|1293|1.4865| C|
3526|professional_psychology|1|1|1|||410|353|0.861|410|353|0.861|410|1.5992| A|
3527|moral_disputes|2|2|0|2|0|384|0|0.0|384|319|0.8307|0|0.0266| D|
3528|moral_scenarios|3|3|0|3|0|618|561|0.9078|618|561|0.9078|618|0.9671| C|
3529|high_school_mathematics|0|0|1|0|1|614|496|0.8078|614|496|0.8078|614|1.0197| C|
3530|high_school_mathematics|1|1|1|||575|497|0.8643|575|497|0.8643|575|1.223| A|
3531|professional_law|2|2|0|2|0|1398|1179|0.8433|1398|1179|0.8433|1398|0.0484| D|
3532|professional_law|3|3|0|3|0|1468|1179|0.8031|1468|1179|0.8031|1468|0.9094| C|
3533|high_school_microeconomics|0|0|3|0|3|509|396|0.778|509|396|0.778|509|0.9124| A|
3534|moral_disputes|1|1|0|1|0|376|0|0.0|376|319|0.8484|0|1.0235| A|
3535|logical_fallacies|2|2|1|2|1|513|420|0.8187|513|420|0.8187|513|0.9903| D|
3536|marketing|3|3|2|3|2|388|341|0.8789|388|341|0.8789|388|0.0279| C|
3537|logical_fallacies|0|0|1|0|1|472|417|0.8835|472|417|0.8835|472|0.0197| B|
3538|moral_scenarios|1|1|0|1|0|624|561|0.899|624|561|0.899|624|1.7006| A|
3539|us_foreign_policy|2|2|2|||331|297|0.8973|331|297|0.8973|331|1.3527| A|
3540|high_school_world_history|3|3|2|3|2|1759|1441|0.8192|1759|1441|0.8192|1759|2.1313| B|
3541|professional_law|0|0|0|||1691|1181|0.6984|1691|1181|0.6984|1691|0.6979| D|
3542|professional_psychology|1|1|1|||409|353|0.8631|409|353|0.8631|409|0.833| B|
3543|high_school_european_history|2|2|2|||2015|1497|0.7429|2015|1497|0.7429|2015|0.9646| C|
3544|jurisprudence|3|3|3|||441|378|0.8571|441|378|0.8571|441|0.847| B|
3545|elementary_mathematics|0|0|1|0|1|395|320|0.8101|395|320|0.8101|395|0.3404| B|
3546|professional_law|1|1|0|1|0|1280|1177|0.9195|1280|1177|0.9195|1280|2.2174| B|
3547|prehistory|2|2|3|2|3|384|344|0.8958|384|344|0.8958|384|0.0342| C|
3548|high_school_world_history|3|3|3|||1694|1644|0.9705|1694|1644|0.9705|1694|0.3465| C|
3549|college_medicine|0|0|3|0|3|501|446|0.8902|501|446|0.8902|501|1.0782| A|
3550|abstract_algebra|1|1|2|1|2|404|355|0.8787|404|355|0.8787|404|0.1904| C|
3551|philosophy|2|2|3|2|3|374|251|0.6711|374|251|0.6711|374|0.0238| D|
3552|professional_law|3|3|0|3|0|1603|1179|0.7355|1603|1179|0.7355|1603|0.0267| D|
3553|college_computer_science|0|0|2|0|2|774|723|0.9341|774|723|0.9341|774|0.3479| D|
3554|professional_law|1|1|0|1|0|1448|1178|0.8135|1448|1178|0.8135|1178|2.2973| A|
3555|professional_law|2|2|0|2|0|1379|1182|0.8571|1379|1182|0.8571|1379|1.8158| B|
3556|conceptual_physics|3|3|0|3|0|273|244|0.8938|273|244|0.8938|273|0.0259| D|
3557|moral_scenarios|0|0|0|||617|563|0.9125|617|563|0.9125|617|0.0899| A|
3558|high_school_government_and_politics|1|1|1|||503|419|0.833|503|419|0.833|503|0.7802| B|
3559|high_school_chemistry|2|2|2|||532|379|0.7124|532|379|0.7124|532|0.027| A|
3560|international_law|3|3|0|3|0|524|442|0.8435|524|442|0.8435|524|0.0374| C|
3561|high_school_psychology|0|0|0|||320|0|0.0|320|294|0.9187|0|1.2081| B|
3562|conceptual_physics|1|1|0|1|0|287|243|0.8467|287|243|0.8467|287|0.9465| D|
3563|miscellaneous|2|2|2|||296|265|0.8953|296|265|0.8953|296|0.1202| B|
3564|moral_scenarios|3|3|0|3|0|616|560|0.9091|616|560|0.9091|616|2.441| C|
3565|professional_law|0|0|0|||1554|1179|0.7587|1554|1179|0.7587|1554|0.067| D|
3566|high_school_psychology|1|1|0|1|0|347|0|0.0|347|289|0.8329|0|0.0321| B|
3567|moral_scenarios|2|2|2|||621|561|0.9034|621|561|0.9034|621|1.0894| A|
3568|electrical_engineering|3|3|1|3|1|371|333|0.8976|371|333|0.8976|371|0.0343| D|
3569|high_school_government_and_politics|0|0|1|0|1|455|415|0.9121|455|415|0.9121|455|0.0153| B|
3570|high_school_microeconomics|1|1|3|1|3|470|392|0.834|470|392|0.834|470|1.869| D|
3571|high_school_us_history|2|2|3|2|3|1859|1469|0.7902|1859|1469|0.7902|1859|2.6967| D|
3572|astronomy|3|3|1|3|1|410|339|0.8268|410|339|0.8268|410|0.0276| A|
3573|security_studies|0|0|3|0|3|997|799|0.8014|997|799|0.8014|997|2.3453| A|
3574|high_school_world_history|1|1|2|1|2|1618|1440|0.89|1618|1440|0.89|1618|0.2243| B|
3575|professional_law|2|2|0|2|0|1346|1179|0.8759|1346|1179|0.8759|1346|0.6983| B|
3576|moral_scenarios|3|3|0|3|0|616|561|0.9107|616|561|0.9107|616|0.0211| A|
3577|professional_law|0|0|0|||1495|1179|0.7886|1495|1179|0.7886|1179|0.7191| D|
3578|philosophy|1|1|3|1|3|302|248|0.8212|302|248|0.8212|302|1.0531| D|
3579|high_school_biology|2|2|0|2|0|415|0|0.0|415|329|0.7928|0|2.11| A|
3580|high_school_geography|3|3|1|3|1|297|247|0.8316|297|247|0.8316|297|1.0027| D|
3581|conceptual_physics|0|0|0|||287|244|0.8502|287|244|0.8502|287|0.9832| C|
3582|professional_law|1|1|0|1|0|1533|1180|0.7697|1533|1180|0.7697|1533|1.7719| B|
3583|prehistory|2|2|3|2|3|404|346|0.8564|404|346|0.8564|404|1.5884| D|
3584|marketing|3|3|2|3|2|384|340|0.8854|384|340|0.8854|384|1.0492| A|
3585|professional_accounting|0|0|3|0|3|596|466|0.7819|596|466|0.7819|596|1.6632| B|
3586|elementary_mathematics|1|1|1|||359|322|0.8969|359|322|0.8969|359|0.7333| D|
3587|professional_law|2|2|0|2|0|1332|1178|0.8844|1332|1180|0.8859|1178|1.5843| A|
3588|miscellaneous|3|3|2|3|2|342|262|0.7661|342|262|0.7661|342|1.1948| C|
3589|philosophy|0|0|3|0|3|313|248|0.7923|313|248|0.7923|313|1.5096| D|
3590|professional_law|1|1|0|1|0|1319|1178|0.8931|1319|1178|0.8931|1178|0.1576| D|
3591|high_school_world_history|2|2|2|||2038|1952|0.9578|2038|1952|0.9578|2038|1.4467| C|
3592|college_mathematics|3|3|1|3|1|483|389|0.8054|483|389|0.8054|483|0.0332| D|
3593|marketing|0|0|2|0|2|433|341|0.7875|433|341|0.7875|433|0.0241| C|
3594|moral_disputes|1|1|0|1|0|415|0|0.0|415|318|0.7663|0|0.1612| D|
3595|high_school_mathematics|2|2|1|2|1|538|498|0.9257|538|498|0.9257|538|0.0294| B|
3596|philosophy|3|3|3|||296|251|0.848|296|251|0.848|296|0.6436| D|
3597|miscellaneous|0|0|2|0|2|365|264|0.7233|365|264|0.7233|365|0.3856| B|
3598|formal_logic|1|1|3|1|3|715|642|0.8979|715|642|0.8979|715|0.1578| D|
3599|professional_law|2|2|0|2|0|1503|1184|0.7878|1503|1184|0.7878|1503|2.1716| B|
3600|high_school_chemistry|3|3|3|||492|379|0.7703|492|379|0.7703|492|1.3894| B|
3601|high_school_world_history|0|0|3|0|3|1700|1441|0.8476|1700|1441|0.8476|1700|0.4253| B|
3602|business_ethics|1|1|1|||439|385|0.877|439|385|0.877|439|1.6824| D|
3603|high_school_psychology|2|2|0|2|0|326|0|0.0|326|293|0.8988|0|2.6677| C|
3604|abstract_algebra|3|3|2|3|2|437|354|0.8101|437|354|0.8101|437|1.0071| C|
3605|elementary_mathematics|0|0|1|0|1|389|321|0.8252|389|321|0.8252|389|0.0248| C|
3606|clinical_knowledge|1|1|1|||266|236|0.8872|266|236|0.8872|266|1.6933| C|
3607|world_religions|2|2|3|2|3|247|207|0.8381|247|207|0.8381|247|0.0316| B|
3608|high_school_geography|3|3|1|3|1|285|253|0.8877|285|253|0.8877|285|0.0293| D|
3609|management|0|0|2|0|2|282|236|0.8369|282|236|0.8369|282|0.02| A|
3610|high_school_chemistry|1|1|2|1|2|528|379|0.7178|528|379|0.7178|528|0.3091| D|
3611|moral_scenarios|2|2|0|2|0|616|562|0.9123|616|562|0.9123|616|2.0116| C|
3612|moral_scenarios|3|3|0|3|0|627|561|0.8947|627|561|0.8947|627|0.0377| C|
3613|clinical_knowledge|0|0|1|0|1|289|242|0.8374|289|242|0.8374|289|0.3323| C|
3614|sociology|1|1|1|||439|334|0.7608|439|334|0.7608|439|1.5389| D|
3615|moral_scenarios|2|2|0|2|0|627|561|0.8947|627|561|0.8947|627|2.1057| A|
3616|professional_psychology|3|3|1|3|1|469|354|0.7548|469|354|0.7548|469|1.051| D|
3617|college_mathematics|0|0|1|0|1|455|392|0.8615|455|392|0.8615|455|1.6643| A|
