request_id|subject|target_node|ingress_node|processed_by|routed_from|routed_to|prefix_match_input_tokens|expected_cache_hit_tokens|expected_cache_hit_ratio|sglang_prompt_tokens|sglang_cache_hit_tokens|sglang_uncached_prefill_tokens|sglang_cache_hit_ratio|inference_time_s|actual_sglang_inference_time_s|communication_time_s|routing_processing_time_s|local_processing_time_s|other_processing_time_s|local_snapshot_match_after_process|total_time_s|generated_text|error
7885|professional_law|0|0|0|||||||||||||||||||504, message='Attempt to decode JSON with unexpected mimetype: text/plain', url='http://127.0.0.1:8243/internal_infer'
7886|professional_psychology|1|1|1|||405|352|0.8691|405|352|53|0.8691|0.1131|1.6226|0.0|4.6685|4.7092|9.3777|405|9.4908| B|
7887|college_medicine|2|2|0|2|0|516|1|0.0019|516|447|69|0.8663|0.1172|2.4342|0.0033|10.8874|6.7108|17.5982|1|17.7187| B|
7888|conceptual_physics|3|3|3|||||||||||||||||||
7889|elementary_mathematics|0|0|3|0|3|436|321|0.7362|436|321|115|0.7362|0.1295|0.1687|0.0039|3.4989|6.0031|9.502|436|9.6354| C|
7890|prehistory|1|1|1|||431|0|0.0|431|344|87|0.7981|0.1219|0.8281|0.0|9.2458|5.918|15.1638|0|15.2857| D|
7891|computer_security|2|2|1|2|1|492|4|0.0081|492|454|38|0.9228|0.1093|1.3834|0.0041|10.9305|5.4641|16.3946|4|16.508| B|
7892|professional_medicine|3|3|0|3|0|1483|1096|0.739|1483|1097|386|0.7397|0.2135|1.5396|0.0044|11.7436|3.9049|15.6485|1096|15.8664| D|
7893|sociology|0|0|3|0|3|371|329|0.8868|371|329|42|0.8868|0.1103|2.6796|0.004|10.4872|9.7101|20.1973|371|20.3116| D|
7894|high_school_geography|1|1|1|||303|0|0.0|303|254|49|0.8383|0.1121|4.015|0.0|7.2136|6.67|13.8836|0|13.9957| C|
7895|nutrition|2|2|2|||||||||||||||||||
7896|professional_law|3|3|3|||1347|1177|0.8738|1347|1177|170|0.8738|0.1448|1.0915|0.0|6.2019|7.1952|13.3971|1177|13.5419| D|
7897|high_school_mathematics|0|0|3|0|3|609|496|0.8144|609|496|113|0.8144|0.1289|0.8981|0.0038|7.6954|9.0154|16.7108|609|16.8435| A|
7898|nutrition|1|1|0|1|0|342|307|0.8977|342|307|35|0.8977|0.1086|2.4664|0.0034|2.8945|1.7936|4.6881|342|4.8001| C|
7899|college_biology|2|2|0|2|0|405|342|0.8444|405|342|63|0.8444|0.1157|2.8153|0.0043|6.8032|6.3233|13.1265|405|13.2465| B|
7900|world_religions|3|3|3|||246|206|0.8374|246|206|40|0.8374|0.1098|5.6077|0.0|2.8811|3.5722|6.4533|246|6.5631| C|
7901|jurisprudence|0|0|3|0|3|435|379|0.8713|435|379|56|0.8713|0.1139|5.2525|0.0035|10.3834|6.0469|16.4303|435|16.5477| D|
7902|world_religions|1|1|3|1|3|243|207|0.8519|243|207|36|0.8519|0.1088|0.0192|0.0043|10.4392|1.2963|11.7355|243|11.8486| C|
7903|miscellaneous|2|2|2|||299|263|0.8796|299|263|36|0.8796|0.1088|0.8034|0.0|6.9276|8.5665|15.4941|299|15.6029| D|
7904|professional_law|3|3|3|||1643|1178|0.717|1643|1178|465|0.717|0.2419|3.5554|0.0|7.9127|1.8568|9.7695|1178|10.0114| D|
7905|high_school_macroeconomics|0|0|0|||462|371|0.803|462|371|91|0.803|0.123|5.9096|0.0|4.601|7.4674|12.0684|462|12.1914| B|
7906|professional_law|1|1|3|1|3|1496|1177|0.7868|1496|1178|318|0.7874|0.1905|7.513|0.0039|6.0006|3.4892|9.4898|1177|9.6842| A|
7907|high_school_government_and_politics|2|2|1|2|1|461|419|0.9089|461|419|42|0.9089|0.1103|1.2593|0.004|2.3342|7.5237|9.8579|461|9.9722| B|
7908|professional_psychology|3|3|1|3|1|431|352|0.8167|431|352|79|0.8167|0.1198|0.9597|0.0037|7.5104|9.363|16.8734|431|16.9969| D|
7909|high_school_statistics|0|0|0|||668|0|0.0|668|569|99|0.8518|0.1251|2.9626|0.0|6.2748|2.8434|9.1182|0|9.2433| A|
7910|high_school_computer_science|1|1|1|||656|569|0.8674|656|569|87|0.8674|0.1219|0.9433|0.0|7.7411|8.5356|16.2767|656|16.3986| D|
7911|professional_law|2|2|3|2|3|1445|1178|0.8152|1445|1178|267|0.8152|0.1741|6.7145|0.0041|10.2408|2.8105|13.0513|1178|13.2295| B|
7912|professional_law|3|3|3|||1362|1178|0.8649|1362|1182|180|0.8678|0.1477|2.4419|0.0|3.5862|7.7929|11.3791|1178|11.5268| C|
7913|high_school_microeconomics|0|0|0|||445|0|0.0|445|390|55|0.8764|0.1136|2.4127|0.0|6.8209|3.1166|9.9375|0|10.0511| D|
7914|high_school_physics|1|1|1|||662|0|0.0|662|528|134|0.7976|0.1347|0.0268|0.0|10.5306|1.8436|12.3742|0|12.5089| C|
7915|conceptual_physics|2|2|2|||||||||||||||||||
7916|professional_law|3|3|3|||1484|1186|0.7992|1484|1186|298|0.7992|0.184|1.0775|0.0|6.7377|6.9699|13.7076|1484|13.8916| A|
7917|high_school_mathematics|0|0|3|0|3|581|496|0.8537|581|496|85|0.8537|0.1214|3.9404|0.0045|3.5638|9.8571|13.4209|581|13.5468| A|
7918|astronomy|1|1|1|||||||||||||||||||504, message='Attempt to decode JSON with unexpected mimetype: text/plain', url='http://127.0.0.1:8243/internal_infer'
7919|professional_accounting|2|2|3|2|3|509|466|0.9155|509|466|43|0.9155|0.1106|2.2147|0.0047|3.9266|8.8502|12.7768|509|12.8921| B|
7920|high_school_macroeconomics|3|3|0|3|0|429|373|0.8695|429|373|56|0.8695|0.1139|0.3326|0.0043|8.1454|6.7296|14.875|429|14.9932| D|
7921|machine_learning|0|0|0|||418|0|0.0|418|347|71|0.8301|0.1177|11.9285|0.0|3.3247|1.7364|5.0611|0|5.1788| A|
7922|college_chemistry|1|1|1|||||||||||||||||||
7923|professional_law|2|2|3|2|3|1333|1178|0.8837|1333|1180|153|0.8852|0.14|1.2632|0.0041|2.9924|7.1167|10.1091|1178|10.2532| A|
7924|high_school_european_history|3|3|2|3|2|1881|1846|0.9814|1881|1846|35|0.9814|0.1086|1.6956|0.0038|6.2533|9.9323|16.1856|1881|16.298| C|
7925|miscellaneous|0|0|2|0|2|295|264|0.8949|295|264|31|0.8949|0.1076|0.3208|0.0034|8.7264|10.4876|19.214|295|19.325| D|
7926|clinical_knowledge|1|1|3|1|3|276|235|0.8514|276|235|41|0.8514|0.1101|0.8141|0.0049|7.3263|8.8205|16.1468|276|16.2618| A|
7927|high_school_geography|2|2|2|||||||||||||||||||
7928|high_school_biology|3|3|3|||409|0|0.0|409|333|76|0.8142|0.119|2.6846|0.0|2.3144|4.5481|6.8625|0|6.9815| B|
7929|high_school_us_history|0|0|2|0|2|1619|1541|0.9518|1619|1541|78|0.9518|0.1196|2.6317|0.0049|7.2463|10.7544|18.0007|1619|18.1252| A|
7930|high_school_government_and_politics|1|1|1|||464|417|0.8987|464|417|47|0.8987|0.1116|0.9511|0.0|9.5335|5.9421|15.4756|464|15.5872| D|
7931|abstract_algebra|2|2|2|||||||||||||||||||
7932|medical_genetics|3|3|3|||296|0|0.0|296|251|45|0.848|0.1111|1.7267|0.0|6.9729|4.7455|11.7184|0|11.8295| B|
7933|abstract_algebra|0|0|0|||435|0|0.0|435|350|85|0.8046|0.1214|1.8232|0.0|10.8407|7.8937|18.7344|0|18.8558| A|
7934|formal_logic|1|1|3|1|3|706|651|0.9221|706|651|55|0.9221|0.1136|5.6709|0.0039|8.1734|3.3826|11.556|706|11.6735| D|
7935|moral_scenarios|2|2|0|2|0|626|561|0.8962|626|561|65|0.8962|0.1162|2.9235|0.004|10.3692|6.2052|16.5744|626|16.6946| C|
7936|high_school_statistics|3|3|3|||690|0|0.0|690|572|118|0.829|0.1303|1.1253|0.0|10.1187|6.0395|16.1582|0|16.2885| A|
7937|high_school_us_history|0|0|0|||||||||||||||||||504, message='Attempt to decode JSON with unexpected mimetype: text/plain', url='http://127.0.0.1:8242/internal_infer'
7938|moral_scenarios|1|1|0|1|0|617|567|0.919|617|567|50|0.919|0.1124|3.9127|0.0039|3.1888|4.7568|7.9456|617|8.0619| C|
7939|elementary_mathematics|2|2|3|2|3|461|324|0.7028|461|324|137|0.7028|0.1355|0.7881|0.0035|8.1613|3.8973|12.0586|461|12.1976| B|
7940|security_studies|3|3|1|3|1|911|804|0.8825|911|804|107|0.8825|0.1273|1.098|0.0046|8.7291|5.6946|14.4237|911|14.5556| B|
7941|professional_medicine|0|0|0|||1202|1096|0.9118|1202|1105|97|0.9193|0.1246|1.0472|0.0|9.1168|7.1718|16.2886|1096|16.4132| A|
7942|college_chemistry|1|1|1|||449|0|0.0|449|335|114|0.7461|0.1292|8.6065|0.0|5.3177|4.2969|9.6146|0|9.7438| D|
7943|high_school_macroeconomics|2|2|0|2|0|398|374|0.9397|398|374|24|0.9397|0.1058|0.8806|0.0033|4.2167|4.2213|8.438|398|8.5471| C|
7944|high_school_european_history|3|3|2|3|2|1952|1878|0.9621|1952|1878|74|0.9621|0.1185|3.1574|0.0043|6.5438|11.0739|17.6177|1952|17.7405| D|
7945|virology|0|0|0|||302|0|0.0|302|262|40|0.8675|0.1098|1.1087|0.0|9.5188|7.0945|16.6133|0|16.7231| B|
7946|high_school_geography|1|1|1|||||||||||||||||||
7947|clinical_knowledge|2|2|3|2|3|307|242|0.7883|307|242|65|0.7883|0.1162|0.919|0.0045|5.2963|7.1826|12.4789|307|12.5996| B|
7948|professional_psychology|3|3|1|3|1|433|358|0.8268|433|358|75|0.8268|0.1188|0.9103|0.0033|4.9363|2.8728|7.8091|433|7.9312| C|
7949|high_school_us_history|0|0|2|0|2|1633|1469|0.8996|1633|1469|164|0.8996|0.1431|2.5728|0.004|7.9153|7.4908|15.4061|1633|15.5532| D|
7950|nutrition|1|1|0|1|0|359|304|0.8468|359|304|55|0.8468|0.1136|2.7405|0.0037|9.3064|3.2433|12.5497|359|12.667| D|
7951|high_school_biology|2|2|2|||369|0|0.0|369|329|40|0.8916|0.1098|0.8152|0.0|11.1607|9.8581|21.0188|0|21.1286| B|
7952|miscellaneous|3|3|2|3|2|295|269|0.9119|295|269|26|0.9119|0.1063|0.0238|0.0045|2.8558|2.5535|5.4093|295|5.5201| B|
7953|logical_fallacies|0|0|0|||541|1|0.0018|541|416|125|0.7689|0.1322|3.5059|0.0|3.1575|8.0766|11.2341|1|11.3663| A|
7954|high_school_macroeconomics|1|1|0|1|0|424|371|0.875|424|371|53|0.875|0.1131|1.9187|0.004|7.9775|9.0449|17.0224|424|17.1395| D|
7955|moral_scenarios|2|2|0|2|0|629|562|0.8935|629|562|67|0.8935|0.1167|0.145|0.0044|11.3456|8.7593|20.1049|629|20.226| C|
7956|security_studies|3|3|1|3|1|874|798|0.913|874|798|76|0.913|0.119|2.022|0.0043|11.3336|6.7991|18.1327|874|18.256| B|
7957|professional_law|0|0|3|0|3|1393|1178|0.8457|1393|1179|214|0.8464|0.1578|4.8424|0.0041|4.1186|7.3717|11.4903|1178|11.6522| A|
7958|high_school_microeconomics|1|1|1|||435|0|0.0|435|386|49|0.8874|0.1121|4.504|0.0|5.6813|6.4909|12.1722|0|12.2843| A|
7959|conceptual_physics|2|2|0|2|0|282|247|0.8759|282|247|35|0.8759|0.1086|4.7734|0.0039|3.4725|3.8313|7.3038|282|7.4163| C|
7960|high_school_mathematics|3|3|3|||607|495|0.8155|607|495|112|0.8155|0.1286|4.8481|0.0|2.6184|4.3103|6.9287|607|7.0573| B|
7961|anatomy|0|0|0|||337|1|0.003|337|299|38|0.8872|0.1093|5.132|0.0|4.9678|1.7867|6.7545|1|6.8638| C|
7962|anatomy|1|1|0|1|0|343|1|0.0029|343|299|44|0.8717|0.1108|0.1401|0.0045|10.6258|7.7943|18.4201|1|18.5354| B|
7963|sociology|2|2|3|2|3|411|329|0.8005|411|329|82|0.8005|0.1206|1.6977|0.0044|7.2651|4.5657|11.8308|411|11.9558| B|
7964|high_school_world_history|3|3|2|3|2|1683|1634|0.9709|1683|1634|49|0.9709|0.1121|1.554|0.0045|9.09|8.9596|18.0496|1683|18.1662| A|
7965|world_religions|0|0|3|0|3|250|207|0.828|250|207|43|0.828|0.1106|0.8674|0.0041|8.2452|11.7597|20.0049|250|20.1196| D|
7966|human_aging|1|1|1|||||||||||||||||||
7967|high_school_mathematics|2|2|3|2|3|566|495|0.8746|566|495|71|0.8746|0.1177|2.4163|0.0047|6.7836|9.5169|16.3005|566|16.4229| D|
7968|high_school_world_history|3|3|2|3|2|1886|1785|0.9464|1886|1785|101|0.9464|0.1257|2.6994|0.0037|4.088|5.2327|9.3207|1886|9.4501| A|
7969|conceptual_physics|0|0|0|||289|246|0.8512|289|246|43|0.8512|0.1106|2.6652|0.0|7.0459|2.7099|9.7558|289|9.8664| C|
7970|philosophy|1|1|0|1|0|306|1|0.0033|306|250|56|0.817|0.1139|7.2987|0.0039|5.5763|2.6734|8.2497|1|8.3675| B|
7971|high_school_european_history|2|2|2|||1839|1759|0.9565|1839|1759|80|0.9565|0.1201|2.6671|0.0|4.4558|13.2725|17.7283|1839|17.8484| A|
7972|professional_psychology|3|3|1|3|1|477|355|0.7442|477|355|122|0.7442|0.1314|5.9828|0.0039|3.6757|6.7609|10.4366|477|10.5719| C|
7973|professional_law|0|0|3|0|3|1383|1178|0.8518|1383|1179|204|0.8525|0.1548|0.9014|0.0041|9.2811|6.2101|15.4912|1178|15.6501| D|
7974|moral_scenarios|1|1|0|1|0|617|561|0.9092|617|561|56|0.9092|0.1139|0.0211|0.0041|2.8423|1.2324|4.0747|617|4.1927| C|
7975|elementary_mathematics|2|2|2|||||||||||||||||||504, message='Attempt to decode JSON with unexpected mimetype: text/plain', url='http://127.0.0.1:8243/internal_infer'
7976|moral_scenarios|3|3|0|3|0|627|561|0.8947|627|561|66|0.8947|0.1164|0.9031|0.004|5.4375|10.8319|16.2694|627|16.3898| C|
7977|professional_accounting|0|0|3|0|3|585|466|0.7966|585|466|119|0.7966|0.1305|3.081|0.0049|6.3191|5.9149|12.234|585|12.3694| C|
7978|computer_security|1|1|1|||607|4|0.0066|607|453|154|0.7463|0.1403|2.059|0.0|10.5168|5.774|16.2908|4|16.4311| C|
7979|human_sexuality|2|2|1|2|1|405|337|0.8321|405|337|68|0.8321|0.117|6.6322|0.0043|8.0636|6.0709|14.1345|405|14.2558| C|
7980|human_aging|3|3|3|||314|0|0.0|314|262|52|0.8344|0.1129|5.8877|0.0|8.9664|4.1464|13.1128|0|13.2257| B|
7981|professional_law|0|0|3|0|3|1319|1178|0.8931|1319|1178|141|0.8931|0.1366|1.2198|0.0038|4.0494|7.4965|11.5459|1319|11.6863| B|
7982|high_school_psychology|1|1|1|||341|0|0.0|341|290|51|0.8504|0.1126|2.4123|0.0|2.8942|6.9182|9.8124|0|9.925| D|
7983|professional_accounting|2|2|2|||||||||||||||||||
7984|professional_accounting|3|3|3|||523|469|0.8967|523|469|54|0.8967|0.1134|2.346|0.0|4.454|5.0359|9.4899|523|9.6033| B|
7985|high_school_psychology|0|0|0|||330|0|0.0|330|290|40|0.8788|0.1098|0.7943|0.0|9.1263|6.1702|15.2965|0|15.4063| D|
7986|security_studies|1|1|1|||||||||||||||||||
7987|moral_scenarios|2|2|0|2|0|617|568|0.9206|617|568|49|0.9206|0.1121|3.4924|0.0041|5.9182|7.9757|13.8939|617|14.0101| A|
7988|miscellaneous|3|3|2|3|2|295|264|0.8949|295|264|31|0.8949|0.1076|1.5609|0.0047|6.5813|9.8822|16.4635|295|16.5758| C|
7989|logical_fallacies|0|0|0|||456|1|0.0022|456|420|36|0.9211|0.1088|1.7262|0.0|8.1405|11.3461|19.4866|1|19.5954| A|
7990|moral_disputes|1|1|1|||366|0|0.0|366|318|48|0.8689|0.1118|1.0346|0.0|4.3008|9.0869|13.3877|0|13.4995| A|
7991|logical_fallacies|2|2|0|2|0|461|1|0.0022|461|420|41|0.9111|0.1101|5.5915|0.0039|10.8751|3.5607|14.4358|1|14.5498| C|
7992|college_medicine|3|3|0|3|0|509|1|0.002|509|450|59|0.8841|0.1146|4.1695|0.004|8.0675|7.0778|15.1453|1|15.2639| D|
7993|moral_disputes|0|0|0|||375|0|0.0|375|323|52|0.8613|0.1129|2.3066|0.0|7.3611|4.7985|12.1596|0|12.2725| A|
7994|business_ethics|1|1|1|||||||||||||||||||
7995|professional_medicine|2|2|0|2|0|1222|1094|0.8953|1222|1100|122|0.9002|0.1314|0.9002|0.0042|5.2474|8.9322|14.1796|1094|14.3152| B|
7996|miscellaneous|3|3|2|3|2|402|261|0.6493|402|261|141|0.6493|0.1366|3.1911|0.0034|7.879|7.0944|14.9734|261|15.1134| C|
7997|conceptual_physics|0|0|0|||||||||||||||||||
7998|college_medicine|1|1|0|1|0|586|1|0.0017|586|447|139|0.7628|0.1361|0.7856|0.0032|2.3887|6.6994|9.0881|1|9.2274| D|
7999|elementary_mathematics|2|2|3|2|3|484|320|0.6612|484|320|164|0.6612|0.1431|4.5533|0.0041|10.0362|4.9597|14.9959|484|15.1431| B|
8000|astronomy|3|3|3|||376|342|0.9096|376|342|34|0.9096|0.1083|5.577|0.0|2.8349|3.6902|6.5251|376|6.6334| D|
8001|anatomy|0|0|0|||361|1|0.0028|361|298|63|0.8255|0.1157|2.9075|0.0|7.4874|4.4654|11.9528|1|12.0685| C|
8002|high_school_macroeconomics|1|1|0|1|0|431|372|0.8631|431|372|59|0.8631|0.1146|5.1488|0.004|4.4194|6.8185|11.2379|431|11.3565| B|
8003|high_school_us_history|2|2|2|||1734|1696|0.9781|1734|1696|38|0.9781|0.1093|5.319|0.0|8.2194|6.5262|14.7456|1734|14.8549| A|
8004|professional_psychology|3|3|1|3|1|433|354|0.8176|433|354|79|0.8176|0.1198|3.9989|0.0038|4.4093|6.7925|11.2018|433|11.3254| A|
8005|high_school_psychology|0|0|0|||428|0|0.0|428|294|134|0.6869|0.1347|4.686|0.0|5.4224|3.6676|9.09|0|9.2247| A|
8006|moral_scenarios|1|1|0|1|0|621|561|0.9034|621|561|60|0.9034|0.1149|5.039|0.0042|9.4867|1.7999|11.2866|621|11.4057| A|
8007|high_school_european_history|2|2|2|||2024|1983|0.9797|2024|1983|41|0.9797|0.1101|0.8218|0.0|8.885|11.4349|20.3199|2024|20.43| D|
8008|conceptual_physics|3|3|0|3|0|277|243|0.8773|277|243|34|0.8773|0.1083|2.5848|0.0046|7.5949|2.6681|10.263|277|10.3759| C|
8009|moral_disputes|0|0|0|||394|0|0.0|394|320|74|0.8122|0.1185|0.0179|0.0|11.2126|1.197|12.4096|0|12.5281| B|
8010|nutrition|1|1|0|1|0|383|304|0.7937|383|304|79|0.7937|0.1198|0.8642|0.0036|1.3727|7.7274|9.1001|383|9.2235| D|
8011|conceptual_physics|2|2|0|2|0|274|244|0.8905|274|244|30|0.8905|0.1073|2.5777|0.0042|7.3351|7.4352|14.7703|274|14.8818| A|
8012|econometrics|3|3|0|3|0|639|498|0.7793|639|498|141|0.7793|0.1366|5.0541|0.0042|9.5929|3.8093|13.4022|639|13.543| A|
8013|college_biology|0|0|0|||406|346|0.8522|406|346|60|0.8522|0.1149|5.6947|0.0|5.2096|8.9145|14.1241|406|14.239| B|
8014|public_relations|1|1|0|1|0|420|364|0.8667|420|364|56|0.8667|0.1139|3.2254|0.004|4.7557|8.8473|13.603|420|13.7209| B|
8015|moral_scenarios|2|2|0|2|0|618|561|0.9078|618|561|57|0.9078|0.1141|0.1275|0.0044|10.9417|8.2319|19.1736|618|19.2921| C|
8016|college_chemistry|3|3|3|||476|0|0.0|476|336|140|0.7059|0.1363|1.6969|0.0|6.6643|5.0307|11.695|0|11.8313| C|
8017|high_school_geography|0|0|0|||||||||||||||||||
8018|sociology|1|1|3|1|3|372|333|0.8952|372|333|39|0.8952|0.1096|1.966|0.0039|3.9546|9.195|13.1496|372|13.2631| B|
8019|moral_scenarios|2|2|0|2|0|614|563|0.9169|614|563|51|0.9169|0.1126|0.1292|0.0042|9.078|4.3024|13.3804|614|13.4972| A|
8020|moral_disputes|3|3|3|||396|0|0.0|396|320|76|0.8081|0.119|2.6082|0.0|12.9848|4.4507|17.4355|0|17.5545| D|
8021|conceptual_physics|0|0|0|||||||||||||||||||
8022|miscellaneous|1|1|2|1|2|299|262|0.8763|299|262|37|0.8763|0.1091|0.0295|0.0041|1.4041|2.4259|3.83|299|3.9432| B|
8023|professional_psychology|2|2|2|||||||||||||||||||
8024|elementary_mathematics|3|3|3|||420|320|0.7619|420|320|100|0.7619|0.1254|2.2535|0.0|5.4857|9.3901|14.8758|420|15.0012| B|
8025|miscellaneous|0|0|2|0|2|293|261|0.8908|293|261|32|0.8908|0.1078|0.8226|0.0043|2.636|11.3923|14.0283|293|14.1404| A|
8026|professional_law|1|1|3|1|3|1396|1178|0.8438|1396|1178|218|0.8438|0.159|4.0495|0.0035|3.5699|5.9609|9.5308|1178|9.6933| B|
8027|professional_accounting|2|2|3|2|3|559|467|0.8354|559|467|92|0.8354|0.1233|2.3911|0.0042|8.2775|4.721|12.9985|559|13.126| B|
8028|miscellaneous|3|3|2|3|2|307|265|0.8632|307|265|42|0.8632|0.1103|0.0295|0.003|1.3118|9.0336|10.3454|307|10.4587| D|
8029|moral_scenarios|0|0|0|||624|562|0.9006|624|562|62|0.9006|0.1154|2.6049|0.0|1.9261|5.5341|7.4602|624|7.5756| C|
8030|high_school_macroeconomics|1|1|0|1|0|447|371|0.83|447|371|76|0.83|0.119|4.6742|0.0042|4.3295|6.7358|11.0653|447|11.1885| D|
8031|prehistory|2|2|2|||||||||||||||||||
8032|nutrition|3|3|0|3|0|347|308|0.8876|347|308|39|0.8876|0.1096|4.5758|0.0036|1.853|2.6878|4.5408|347|4.654| D|
8033|philosophy|0|0|0|||296|1|0.0034|296|248|48|0.8378|0.1118|1.5661|0.0|1.911|4.6218|6.5328|1|6.6446| D|
8034|prehistory|1|1|1|||392|0|0.0|392|344|48|0.8776|0.1118|1.5413|0.0|10.5861|7.4955|18.0816|0|18.1934| D|
8035|professional_law|2|2|3|2|3|1407|1178|0.8372|1407|1179|228|0.838|0.162|7.5322|0.0044|12.2902|5.52|17.8102|1178|17.9766| B|
8036|miscellaneous|3|3|3|||||||||||||||||||504, message='Attempt to decode JSON with unexpected mimetype: text/plain', url='http://127.0.0.1:8242/internal_infer'
8037|high_school_physics|0|0|0|||626|0|0.0|626|529|97|0.845|0.1246|0.1288|0.0|6.8663|5.1854|12.0517|0|12.1763| B|
8038|logical_fallacies|1|1|0|1|0|510|1|0.002|510|419|91|0.8216|0.123|2.4504|0.0037|4.5861|7.4896|12.0757|1|12.2024| A|
8039|high_school_macroeconomics|2|2|2|||||||||||||||||||504, message='Attempt to decode JSON with unexpected mimetype: text/plain', url='http://127.0.0.1:8240/internal_infer'
8040|high_school_psychology|3|3|3|||397|0|0.0|397|290|107|0.7305|0.1273|0.0241|0.0|1.3161|1.3168|2.6329|0|2.7602| C|
8041|high_school_biology|0|0|0|||405|0|0.0|405|334|71|0.8247|0.1177|4.9307|0.0|2.1758|6.8953|9.0711|0|9.1888| D|
8042|moral_scenarios|1|1|0|1|0|623|560|0.8989|623|560|63|0.8989|0.1157|1.6979|0.0042|7.0678|3.588|10.6558|623|10.7757| C|
8043|professional_law|2|2|3|2|3|1347|1178|0.8745|1347|1178|169|0.8745|0.1446|0.9417|0.004|10.5176|8.2147|18.7323|1178|18.8809| B|
8044|moral_scenarios|3|3|0|3|0|618|561|0.9078|618|561|57|0.9078|0.1141|4.6627|0.0038|5.2022|6.4512|11.6534|618|11.7713| C|
8045|astronomy|0|0|3|0|3|400|339|0.8475|400|339|61|0.8475|0.1152|0.9313|0.0039|2.8341|10.6306|13.4647|400|13.5838| A|
8046|moral_scenarios|1|1|0|1|0|628|563|0.8965|628|563|65|0.8965|0.1162|6.2705|0.0041|3.6269|4.5259|8.1528|628|8.2731| C|
8047|professional_law|2|2|3|2|3|1328|1178|0.887|1328|1194|134|0.8991|0.1347|2.4769|0.0046|8.1259|4.2912|12.4171|1178|12.5564| C|
8048|high_school_mathematics|3|3|3|||602|495|0.8223|602|495|107|0.8223|0.1273|0.042|0.0|11.0809|1.3324|12.4133|602|12.5406| B|
8049|philosophy|0|0|0|||300|1|0.0033|300|250|50|0.8333|0.1124|3.5186|0.0|2.1869|6.9887|9.1756|1|9.288| B|
8050|miscellaneous|1|1|2|1|2|307|264|0.8599|307|264|43|0.8599|0.1106|1.6418|0.0042|8.9232|11.4984|20.4216|307|20.5364| B|
8051|high_school_us_history|2|2|2|||||||||||||||||||
8052|high_school_world_history|3|3|2|3|2|1689|1630|0.9651|1689|1630|59|0.9651|0.1146|1.617|0.0043|4.6267|15.2059|19.8326|1689|19.9515| A|
8053|international_law|0|0|3|0|3|523|443|0.847|523|443|80|0.847|0.1201|0.7885|0.0045|3.4308|4.385|7.8158|523|7.9404| D|
8054|professional_law|1|1|3|1|3|1358|1178|0.8675|1358|1180|178|0.8689|0.1472|0.8369|0.0041|8.0704|7.6362|15.7066|1178|15.8579| C|
8055|elementary_mathematics|2|2|2|||||||||||||||||||
8056|prehistory|3|3|3|||385|0|0.0|385|348|37|0.9039|0.1091|2.0719|0.0|3.2602|3.9357|7.1959|0|7.305| C|
8057|miscellaneous|0|0|2|0|2|288|265|0.9201|288|265|23|0.9201|0.1056|1.7291|0.0038|8.4343|9.85|18.2843|288|18.3937| D|
8058|professional_psychology|1|1|1|||403|353|0.8759|403|353|50|0.8759|0.1124|4.461|0.0|4.4751|7.3018|11.7769|403|11.8893| B|
8059|miscellaneous|2|2|2|||||||||||||||||||
8060|machine_learning|3|3|3|||440|0|0.0|440|352|88|0.8|0.1222|1.6286|0.0|3.2431|3.539|6.7821|0|6.9043| A|
8061|high_school_government_and_politics|0|0|1|0|1|460|420|0.913|460|420|40|0.913|0.1098|0.9491|0.0041|6.5926|8.8054|15.398|460|15.5119| C|
8062|miscellaneous|1|1|2|1|2|288|262|0.9097|288|263|25|0.9132|0.1061|4.4464|0.0041|8.5262|8.1041|16.6303|262|16.7405| A|
8063|professional_accounting|2|2|2|||||||||||||||||||
8064|high_school_macroeconomics|3|3|0|3|0|417|375|0.8993|417|375|42|0.8993|0.1103|1.928|0.0036|5.0945|11.8514|16.9459|417|17.0598| A|
8065|professional_psychology|0|0|1|0|1|424|353|0.8325|424|353|71|0.8325|0.1177|0.9421|0.0047|3.25|9.4419|12.6919|424|12.8143| D|
8066|professional_law|1|1|3|1|3|1339|1178|0.8798|1339|1179|160|0.8805|0.142|0.3192|0.0041|8.7634|7.7506|16.514|1178|16.6601| C|
8067|high_school_government_and_politics|2|2|1|2|1|491|415|0.8452|491|415|76|0.8452|0.119|1.8314|0.0045|11.3065|5.065|16.3715|491|16.495| B|
8068|high_school_us_history|3|3|2|3|2|1641|1586|0.9665|1641|1586|55|0.9665|0.1136|0.8234|0.0045|4.9407|9.7749|14.7156|1641|14.8337| C|
8069|high_school_microeconomics|0|0|0|||||||||||||||||||
8070|jurisprudence|1|1|3|1|3|413|378|0.9153|413|378|35|0.9153|0.1086|2.6788|0.0038|3.2134|4.5626|7.776|413|7.8884| D|
8071|high_school_computer_science|2|2|1|2|1|681|570|0.837|681|570|111|0.837|0.1284|3.1359|0.0047|10.8436|4.4357|15.2793|681|15.4124| D|
8072|miscellaneous|3|3|2|3|2|410|261|0.6366|410|261|149|0.6366|0.1389|4.0951|0.004|7.4932|4.1278|11.621|261|11.7639| D|
8073|miscellaneous|0|0|2|0|2|309|265|0.8576|309|265|44|0.8576|0.1108|2.3905|0.0036|3.6198|12.4304|16.0502|309|16.1646| B|
