request_id|subject|target_node|ingress_node|processed_by|routed_from|routed_to|prefix_match_input_tokens|expected_cache_hit_tokens|expected_cache_hit_ratio|sglang_prompt_tokens|sglang_cache_hit_tokens|sglang_uncached_prefill_tokens|sglang_cache_hit_ratio|inference_time_s|actual_sglang_inference_time_s|communication_time_s|routing_processing_time_s|local_processing_time_s|other_processing_time_s|local_snapshot_match_after_process|total_time_s|generated_text|error
4474|professional_law|1|1|1|||1427|1182|0.8283|1427|1182|245|0.8283|0.1672|1.2281|0.0|3.4079|5.3273|8.7352|1427|8.9024| A|
4475|professional_law|2|2|2|||1446|1178|0.8147|1446|1178|268|0.8147|0.1744|0.689|0.0|7.51|1.4931|9.0031|1446|9.1775| B|
4476|high_school_european_history|3|3|3|||1802|1494|0.8291|1802|1494|308|0.8291|0.1872|4.648|0.0|6.6676|1.4337|8.1013|1802|8.2885| A|
4477|high_school_us_history|0|0|0|||1614|1469|0.9102|1614|1469|145|0.9102|0.1377|2.6282|0.0|3.0649|2.9831|6.048|1614|6.1857| C|
4478|global_facts|1|1|1|||324|287|0.8858|324|287|37|0.8858|0.1091|0.6735|0.0|8.0305|3.5537|11.5842|324|11.6933| C|
4479|high_school_microeconomics|2|2|2|||448|0|0.0|448|390|58|0.8705|0.1144|0.0353|0.0|6.2084|3.2129|9.4213|0|9.5357| D|
4480|prehistory|3|3|3|||385|0|0.0|385|344|41|0.8935|0.1101|3.5947|0.0|4.9136|2.6607|7.5743|0|7.6844| A|
4481|miscellaneous|0|0|0|||309|262|0.8479|309|262|47|0.8479|0.1116|0.7322|0.0|5.0716|7.6941|12.7657|309|12.8773| B|
4482|sociology|1|1|1|||405|331|0.8173|405|331|74|0.8173|0.1185|2.3753|0.0|2.8638|8.2633|11.1271|405|11.2456| B|
4483|sociology|2|2|2|||395|329|0.8329|395|329|66|0.8329|0.1164|1.027|0.0|2.3217|7.5503|9.872|395|9.9884| B|
4484|professional_law|3|3|3|||1429|1177|0.8237|1429|1178|251|0.8244|0.1691|0.8666|0.0|2.9426|5.6705|8.6131|1177|8.7822| C|
4485|professional_psychology|0|0|0|||395|353|0.8937|395|353|42|0.8937|0.1103|2.9686|0.0|4.099|3.6659|7.7649|395|7.8752| B|
4486|high_school_government_and_politics|1|1|1|||531|420|0.791|531|420|111|0.791|0.1284|3.0159|0.0|2.9316|4.7619|7.6935|531|7.8219| D|
4487|college_physics|2|2|2|||521|0|0.0|521|439|82|0.8426|0.1206|0.6296|0.0|3.7124|3.2303|6.9427|0|7.0633| C|
4488|professional_psychology|3|3|3|||409|353|0.8631|409|353|56|0.8631|0.1139|0.7096|0.0|1.3409|3.1665|4.5074|409|4.6213| D|
4489|professional_law|0|0|0|||1283|1178|0.9182|1283|1179|104|0.9189|0.1265|1.361|0.0|4.9936|2.7769|7.7705|1178|7.897| C|
4490|world_religions|1|1|1|||272|206|0.7574|272|206|66|0.7574|0.1164|0.697|0.0|4.9809|2.7308|7.7117|272|7.8281| A|
4491|professional_psychology|2|2|2|||428|352|0.8224|428|352|76|0.8224|0.119|2.6425|0.0|5.8468|2.1069|7.9537|428|8.0727| A|
4492|marketing|3|3|3|||386|340|0.8808|386|340|46|0.8808|0.1113|2.067|0.0|6.4328|3.6082|10.041|386|10.1523| A|
4493|nutrition|0|0|0|||398|304|0.7638|398|304|94|0.7638|0.1238|4.9126|0.0|4.5188|2.9637|7.4825|398|7.6063| C|
4494|international_law|1|1|1|||571|443|0.7758|571|443|128|0.7758|0.133|3.2205|0.0|3.2381|7.6336|10.8717|571|11.0047| C|
4495|high_school_statistics|2|2|2|||736|0|0.0|736|569|167|0.7731|0.144|3.0021|0.0|1.4516|5.0665|6.5181|0|6.6621| C|
4496|professional_accounting|3|3|3|||522|468|0.8966|522|468|54|0.8966|0.1134|0.6965|0.0|4.2355|3.6658|7.9013|522|8.0147| C|
4497|professional_medicine|0|0|0|||1244|1094|0.8794|1244|1094|150|0.8794|0.1391|0.038|0.0|6.1635|2.105|8.2685|1244|8.4076| B|
4498|world_religions|1|1|1|||254|206|0.811|254|206|48|0.811|0.1118|0.6964|0.0|9.8114|1.346|11.1574|254|11.2692| A|
4499|high_school_european_history|2|2|2|||1781|1493|0.8383|1781|1493|288|0.8383|0.1807|4.6019|0.0|4.7393|3.5889|8.3282|1781|8.5089| A|
4500|professional_law|3|3|3|||1342|1177|0.877|1342|1180|162|0.8793|0.1426|2.6693|0.0|1.5355|4.3934|5.9289|1177|6.0715| D|
4501|professional_medicine|0|0|0|||1211|1100|0.9083|1211|1100|111|0.9083|0.1284|0.6763|0.0|6.2327|3.4706|9.7033|1211|9.8317| B|
4502|prehistory|1|1|1|||431|0|0.0|431|344|87|0.7981|0.1219|0.0219|0.0|6.1304|3.1905|9.3209|0|9.4428| B|
4503|sociology|2|2|2|||407|331|0.8133|407|331|76|0.8133|0.119|2.7779|0.0|2.3407|5.8171|8.1578|407|8.2768| D|
4504|clinical_knowledge|3|3|3|||296|236|0.7973|296|236|60|0.7973|0.1149|0.8789|0.0|4.5639|5.963|10.5269|296|10.6418| A|
4505|high_school_mathematics|0|0|0|||531|496|0.9341|531|496|35|0.9341|0.1086|0.7348|0.0|6.1804|3.1922|9.3726|531|9.4812| B|
4506|human_aging|1|1|1|||302|0|0.0|302|261|41|0.8642|0.1101|0.037|0.0|5.5599|3.128|8.6879|0|8.798| B|
4507|professional_law|2|2|2|||1328|1180|0.8886|1328|1180|148|0.8886|0.1386|4.2426|0.0|4.547|2.5938|7.1408|1328|7.2794| C|
4508|moral_scenarios|3|3|3|||621|561|0.9034|621|561|60|0.9034|0.1149|3.8714|0.0|3.0063|6.0453|9.0516|621|9.1665| A|
4509|econometrics|0|0|0|||592|498|0.8412|592|498|94|0.8412|0.1238|1.4382|0.0|2.5059|4.91|7.4159|592|7.5397| C|
4510|moral_scenarios|1|1|1|||636|562|0.8836|636|562|74|0.8836|0.1185|0.7079|0.0|5.596|3.5304|9.1264|636|9.2449| C|
4511|high_school_psychology|2|2|2|||356|0|0.0|356|290|66|0.8146|0.1164|2.7932|0.0|4.3447|3.6784|8.0231|0|8.1395| A|
4512|international_law|3|3|3|||508|440|0.8661|508|440|68|0.8661|0.117|0.6717|0.0|6.3916|3.7207|10.1123|508|10.2293| C|
4513|professional_medicine|0|0|0|||1448|1097|0.7576|1448|1097|351|0.7576|0.2015|0.6869|0.0|5.3942|2.0258|7.42|1448|7.6215| C|
4514|miscellaneous|1|1|1|||349|262|0.7507|349|262|87|0.7507|0.1219|0.7293|0.0|7.1437|4.9727|12.1164|349|12.2383| A|
4515|virology|2|2|2|||300|0|0.0|300|262|38|0.8733|0.1093|0.8584|0.0|2.1131|3.1116|5.2247|0|5.334| D|
4516|electrical_engineering|3|3|3|||374|0|0.0|374|329|45|0.8797|0.1111|0.6797|0.0|2.806|2.0083|4.8143|0|4.9254| C|
4517|professional_law|0|0|0|||1453|1178|0.8107|1453|1179|274|0.8114|0.1763|0.7586|0.0|9.9137|1.8862|11.7999|1178|11.9762| D|
4518|high_school_european_history|1|1|1|||1716|1492|0.8695|1716|1492|224|0.8695|0.1608|4.676|0.0|4.347|1.3771|5.7241|1716|5.8849| D|
4519|jurisprudence|2|2|2|||462|378|0.8182|462|378|84|0.8182|0.1211|2.2156|0.0|1.6047|4.5025|6.1072|462|6.2283| A|
4520|astronomy|3|3|3|||376|338|0.8989|376|338|38|0.8989|0.1093|0.706|0.0|6.0144|4.3378|10.3522|376|10.4615| D|
4521|professional_law|0|0|0|||1415|1178|0.8325|1415|1179|236|0.8332|0.1644|0.0276|0.0|5.6266|4.4757|10.1023|1178|10.2667| D|
4522|elementary_mathematics|1|1|1|||371|320|0.8625|371|320|51|0.8625|0.1126|4.6727|0.0|2.9936|1.3733|4.3669|371|4.4795| A|
4523|high_school_psychology|2|2|2|||323|0|0.0|323|293|30|0.9071|0.1073|2.3212|0.0|1.6039|4.4986|6.1025|0|6.2098| D|
4524|professional_law|3|3|3|||1449|1177|0.8123|1449|1180|269|0.8144|0.1747|1.3366|0.0|5.4333|4.0721|9.5054|1177|9.6801| B|
4525|high_school_government_and_politics|0|0|0|||474|415|0.8755|474|415|59|0.8755|0.1146|0.0179|0.0|5.6453|3.0227|8.668|474|8.7826| B|
4526|jurisprudence|1|1|1|||454|378|0.8326|454|378|76|0.8326|0.119|3.4702|0.0|4.5614|3.3054|7.8668|454|7.9858| A|
4527|prehistory|2|2|2|||383|0|0.0|383|343|40|0.8956|0.1098|2.2356|0.0|3.7827|4.8343|8.617|0|8.7268| C|
4528|high_school_microeconomics|3|3|3|||422|0|0.0|422|386|36|0.9147|0.1088|3.3004|0.0|3.7515|3.7127|7.4642|0|7.573| B|
4529|security_studies|0|0|0|||869|799|0.9194|869|799|70|0.9194|0.1175|2.8405|0.0|6.4531|4.3902|10.8433|869|10.9608| B|
4530|professional_law|1|1|1|||1330|1178|0.8857|1330|1178|152|0.8857|0.1397|2.1506|0.0|4.3132|4.786|9.0992|1330|9.2389| C|
4531|high_school_psychology|2|2|2|||351|0|0.0|351|289|62|0.8234|0.1154|2.221|0.0|3.7385|4.7432|8.4817|0|8.5971| C|
4532|professional_psychology|3|3|3|||393|353|0.8982|393|353|40|0.8982|0.1098|4.614|0.0|4.4869|1.3623|5.8492|393|5.959| A|
4533|high_school_statistics|0|0|0|||799|0|0.0|799|568|231|0.7109|0.1629|2.9361|0.0|4.3469|5.5164|9.8633|0|10.0262| D|
4534|high_school_world_history|1|1|1|||1727|1440|0.8338|1727|1440|287|0.8338|0.1804|2.2657|0.0|3.6988|4.0332|7.732|1727|7.9124| A|
4535|professional_law|2|2|2|||1349|1177|0.8725|1349|1177|172|0.8725|0.1454|1.4579|0.0|3.3807|4.6972|8.0779|1177|8.2233| D|
4536|miscellaneous|3|3|3|||336|262|0.7798|336|262|74|0.7798|0.1185|0.0224|0.0|3.4181|1.167|4.5851|336|4.7036| D|
4537|professional_law|0|0|0|||1417|1177|0.8306|1417|1177|240|0.8306|0.1657|6.2359|0.0|5.7664|2.3498|8.1162|1417|8.2819| C|
4538|professional_law|1|1|1|||1367|1178|0.8617|1367|1180|187|0.8632|0.1498|0.0225|0.0|4.807|1.5323|6.3393|1178|6.4891| A|
4539|miscellaneous|2|2|2|||317|261|0.8233|317|261|56|0.8233|0.1139|0.0556|0.0|1.359|3.0885|4.4475|317|4.5614| A|
4540|high_school_us_history|3|3|3|||1818|1468|0.8075|1818|1468|350|0.8075|0.2011|2.4427|0.0|3.4576|5.5931|9.0507|1818|9.2518| A|
4541|world_religions|0|0|0|||252|207|0.8214|252|207|45|0.8214|0.1111|3.4244|0.0|1.5981|5.8501|7.4482|252|7.5593| B|
4542|nutrition|1|1|1|||394|314|0.797|394|314|80|0.797|0.1201|0.7411|0.0|1.3936|3.9958|5.3894|394|5.5095| A|
4543|moral_scenarios|2|2|2|||617|562|0.9109|617|562|55|0.9109|0.1136|0.0337|0.0|3.5702|3.1802|6.7504|617|6.864| C|
4544|professional_law|3|3|3|||1469|1177|0.8012|1469|1178|291|0.8019|0.1817|2.1484|0.0|6.11|3.1792|9.2892|1177|9.4709| C|
4545|human_aging|0|0|0|||306|0|0.0|306|262|44|0.8562|0.1108|0.7016|0.0|6.7549|1.2652|8.0201|0|8.1309| A|
4546|abstract_algebra|1|1|1|||429|0|0.0|429|354|75|0.8252|0.1188|5.8431|0.0|5.9921|1.8841|7.8762|0|7.995| C|
4547|high_school_geography|2|2|2|||275|0|0.0|275|248|27|0.9018|0.1066|1.731|0.0|2.1054|5.7393|7.8447|0|7.9513| A|
4548|high_school_physics|3|3|3|||617|0|0.0|617|528|89|0.8558|0.1225|0.6603|0.0|1.3939|3.7633|5.1572|0|5.2797| C|
4549|high_school_biology|0|0|0|||389|0|0.0|389|329|60|0.8458|0.1149|0.0355|0.0|5.59|2.5275|8.1175|0|8.2324| D|
4550|virology|1|1|1|||302|0|0.0|302|262|40|0.8675|0.1098|0.709|0.0|9.7359|1.4136|11.1495|0|11.2593| D|
4551|high_school_chemistry|2|2|2|||433|380|0.8776|433|380|53|0.8776|0.1131|2.453|0.0|4.8638|4.7824|9.6462|433|9.7593| D|
4552|philosophy|3|3|3|||326|248|0.7607|326|248|78|0.7607|0.1196|1.5155|0.0|2.3968|3.8006|6.1974|326|6.317| C|
4553|international_law|0|0|0|||543|441|0.8122|543|441|102|0.8122|0.1259|0.854|0.0|1.9221|3.1356|5.0577|543|5.1836| C|
4554|moral_scenarios|1|1|1|||620|562|0.9065|620|562|58|0.9065|0.1144|0.0436|0.0|6.0087|1.2719|7.2806|620|7.395| A|
4555|moral_scenarios|2|2|2|||626|563|0.8994|626|563|63|0.8994|0.1157|2.4242|0.0|5.5083|4.8802|10.3885|626|10.5042| C|
4556|professional_law|3|3|3|||1428|1177|0.8242|1428|1178|250|0.8249|0.1688|2.0573|0.0|2.2739|3.3115|5.5854|1177|5.7542| C|
4557|professional_law|0|0|0|||1604|1177|0.7338|1604|1180|424|0.7357|0.2269|2.5161|0.0|3.1859|4.4489|7.6348|1177|7.8617| C|
4558|moral_disputes|1|1|1|||357|0|0.0|357|323|34|0.9048|0.1083|0.7187|0.0|5.9465|3.2969|9.2434|0|9.3517| D|
4559|miscellaneous|2|2|2|||355|262|0.738|355|262|93|0.738|0.1235|0.6975|0.0|4.8356|3.4896|8.3252|355|8.4487| B|
4560|elementary_mathematics|3|3|3|||361|322|0.892|361|322|39|0.892|0.1096|0.705|0.0|6.7763|1.9847|8.761|361|8.8706| B|
4561|human_aging|0|0|0|||308|0|0.0|308|266|42|0.8636|0.1103|3.9465|0.0|4.445|2.2145|6.6595|0|6.7698| B|
4562|high_school_macroeconomics|1|1|1|||427|368|0.8618|427|368|59|0.8618|0.1146|1.9592|0.0|3.0384|2.4974|5.5358|427|5.6504| C|
4563|philosophy|2|2|2|||318|247|0.7767|318|247|71|0.7767|0.1177|4.2302|0.0|2.5937|5.3941|7.9878|318|8.1055| C|
4564|high_school_world_history|3|3|3|||2008|1440|0.7171|2008|1440|568|0.7171|0.2815|1.0415|0.0|2.1441|6.0548|8.1989|2008|8.4804| B|
4565|management|0|0|0|||262|233|0.8893|262|233|29|0.8893|0.1071|1.3002|0.0|2.7635|3.4832|6.2467|262|6.3538| B|
4566|professional_accounting|1|1|1|||667|465|0.6972|667|465|202|0.6972|0.1542|1.7129|0.0|4.7634|3.3611|8.1245|667|8.2787| B|
4567|high_school_government_and_politics|2|2|2|||502|416|0.8287|502|416|86|0.8287|0.1217|1.2703|0.0|3.2027|3.4357|6.6384|502|6.7601| A|
4568|clinical_knowledge|3|3|3|||287|236|0.8223|287|236|51|0.8223|0.1126|0.6739|0.0|7.1373|1.4272|8.5645|287|8.6771| D|
4569|prehistory|0|0|0|||399|0|0.0|399|344|55|0.8622|0.1136|2.707|0.0|5.2871|4.1277|9.4148|0|9.5284| D|
4570|high_school_microeconomics|1|1|1|||479|0|0.0|479|386|93|0.8058|0.1235|2.3822|0.0|2.5545|4.5371|7.0916|0|7.2151| B|
4571|philosophy|2|2|2|||320|246|0.7688|320|246|74|0.7688|0.1185|0.6981|0.0|5.8685|3.768|9.6365|320|9.755| C|
4572|marketing|3|3|3|||395|340|0.8608|395|340|55|0.8608|0.1136|1.3027|0.0|4.7771|1.5176|6.2947|395|6.4083| B|
4573|professional_law|0|0|0|||1394|1177|0.8443|1394|1178|216|0.8451|0.1584|0.7058|0.0|6.9361|2.7016|9.6377|1177|9.7961| D|
4574|astronomy|1|1|1|||426|338|0.7934|426|338|88|0.7934|0.1222|1.3308|0.0|7.3188|1.3045|8.6233|426|8.7455| B|
4575|miscellaneous|2|2|2|||324|262|0.8086|324|262|62|0.8086|0.1154|4.1905|0.0|6.9371|1.2766|8.2137|324|8.3291| B|
4576|high_school_world_history|3|3|3|||1767|1675|0.9479|1767|1675|92|0.9479|0.1233|1.4079|0.0|2.018|5.8062|7.8242|1767|7.9475| D|
4577|marketing|0|0|0|||382|341|0.8927|382|341|41|0.8927|0.1101|1.8379|0.0|1.2176|3.0346|4.2522|382|4.3623| A|
4578|jurisprudence|1|1|1|||477|379|0.7945|477|379|98|0.7945|0.1249|1.3617|0.0|5.3676|1.2626|6.6302|477|6.7551| C|
4579|public_relations|2|2|2|||412|366|0.8883|412|366|46|0.8883|0.1113|4.1872|0.0|6.9625|1.2725|8.235|412|8.3463| C|
4580|nutrition|3|3|3|||361|311|0.8615|361|311|50|0.8615|0.1124|0.7473|0.0|2.0223|8.6021|10.6244|361|10.7368| B|
4581|conceptual_physics|0|0|0|||277|243|0.8773|277|243|34|0.8773|0.1083|0.6674|0.0|1.6566|2.3076|3.9642|277|4.0725| D|
4582|world_religions|1|1|1|||248|206|0.8306|248|206|42|0.8306|0.1103|0.6505|0.0|7.3497|1.3309|8.6806|248|8.7909| B|
4583|sociology|2|2|2|||417|329|0.789|417|329|88|0.789|0.1222|1.9851|0.0|5.0717|5.5618|10.6335|417|10.7557| A|
4584|electrical_engineering|3|3|3|||398|0|0.0|398|330|68|0.8291|0.117|2.5775|0.0|1.5244|4.4785|6.0029|0|6.1199| D|
4585|clinical_knowledge|0|0|0|||293|236|0.8055|293|236|57|0.8055|0.1141|0.663|0.0|5.9435|3.1301|9.0736|293|9.1877| D|
4586|management|1|1|1|||267|233|0.8727|267|233|34|0.8727|0.1083|2.2099|0.0|4.7812|3.5572|8.3384|267|8.4467| A|
4587|high_school_psychology|2|2|2|||377|0|0.0|377|290|87|0.7692|0.1219|2.2006|0.0|4.5836|4.6659|9.2495|0|9.3714| A|
4588|moral_scenarios|3|3|3|||622|561|0.9019|622|561|61|0.9019|0.1152|2.6715|0.0|4.2644|3.5174|7.7818|622|7.897| A|
4589|high_school_world_history|0|0|0|||1616|1440|0.8911|1616|1440|176|0.8911|0.1466|3.5921|0.0|3.6832|5.6557|9.3389|1616|9.4855| A|
4590|virology|1|1|1|||322|0|0.0|322|261|61|0.8106|0.1152|1.5345|0.0|1.888|3.97|5.858|0|5.9732| D|
4591|philosophy|2|2|2|||324|247|0.7623|324|247|77|0.7623|0.1193|0.7606|0.0|3.3045|4.1332|7.4377|324|7.557| C|
4592|miscellaneous|3|3|3|||300|262|0.8733|300|262|38|0.8733|0.1093|0.0221|0.0|5.5111|3.0836|8.5947|300|8.704| A|
4593|professional_law|0|0|0|||1436|1177|0.8196|1436|1178|258|0.8203|0.1712|2.4114|0.0|2.2524|6.1031|8.3555|1177|8.5267| D|
4594|professional_law|1|1|1|||1343|1178|0.8771|1343|1178|165|0.8771|0.1434|1.415|0.0|3.3756|4.0205|7.3961|1343|7.5395| C|
4595|professional_law|2|2|2|||1490|1178|0.7906|1490|1178|312|0.7906|0.1885|0.0456|0.0|3.4155|3.9579|7.3734|1490|7.5619| C|
4596|high_school_chemistry|3|3|3|||455|379|0.833|455|379|76|0.833|0.119|0.0241|0.0|6.6389|1.669|8.3079|455|8.4269| B|
4597|clinical_knowledge|0|0|0|||317|241|0.7603|317|241|76|0.7603|0.119|1.5992|0.0|4.0083|7.8975|11.9058|317|12.0248| A|
4598|high_school_statistics|1|1|1|||659|0|0.0|659|568|91|0.8619|0.123|0.3506|0.0|3.5084|8.0827|11.5911|0|11.7141| A|
4599|international_law|2|2|2|||535|441|0.8243|535|441|94|0.8243|0.1238|1.4474|0.0|2.8342|3.377|6.2112|535|6.335| C|
4600|global_facts|3|3|3|||321|281|0.8754|321|281|40|0.8754|0.1098|0.046|0.0|1.323|1.2535|2.5765|321|2.6863| C|
4601|high_school_psychology|0|0|0|||329|0|0.0|329|290|39|0.8815|0.1096|6.481|0.0|2.8518|2.0469|4.8987|0|5.0083| C|
4602|professional_psychology|1|1|1|||434|354|0.8157|434|354|80|0.8157|0.1201|1.061|0.0|4.4672|6.0213|10.4885|434|10.6086| A|
4603|miscellaneous|2|2|2|||309|263|0.8511|309|263|46|0.8511|0.1113|0.5901|0.0|4.1641|6.7671|10.9312|309|11.0425| B|
4604|professional_accounting|3|3|3|||552|465|0.8424|552|465|87|0.8424|0.1219|1.2749|0.0|5.5948|1.1376|6.7324|552|6.8543| B|
4605|moral_scenarios|0|0|0|||627|562|0.8963|627|562|65|0.8963|0.1162|4.1161|0.0|6.8022|1.8889|8.6911|627|8.8073| C|
4606|public_relations|1|1|1|||410|364|0.8878|410|364|46|0.8878|0.1113|2.9913|0.0|4.076|4.9918|9.0678|410|9.1791| C|
4607|conceptual_physics|2|2|2|||282|243|0.8617|282|243|39|0.8617|0.1096|3.8959|0.0|2.5187|7.5719|10.0906|282|10.2002| A|
4608|professional_law|3|3|3|||1623|1177|0.7252|1623|1178|445|0.7258|0.2345|2.9221|0.0|1.3785|5.1291|6.5076|1177|6.7421| B|
4609|high_school_macroeconomics|0|0|0|||435|368|0.846|435|368|67|0.846|0.1167|3.0015|0.0|5.5332|3.3851|8.9183|435|9.035| D|
4610|philosophy|1|1|1|||289|248|0.8581|289|248|41|0.8581|0.1101|3.0658|0.0|4.1315|5.8455|9.977|289|10.0871| C|
4611|college_physics|2|2|2|||552|0|0.0|552|439|113|0.7953|0.1289|0.527|0.0|2.0948|8.2393|10.3341|0|10.463| B|
4612|professional_law|3|3|3|||1420|1177|0.8289|1420|1178|242|0.8296|0.1663|2.6082|0.0|2.8172|5.4448|8.262|1177|8.4283| C|
4613|human_aging|0|0|0|||304|0|0.0|304|261|43|0.8586|0.1106|1.2214|0.0|1.3272|4.5682|5.8954|0|6.006| D|
4614|high_school_macroeconomics|1|1|1|||420|368|0.8762|420|368|52|0.8762|0.1129|0.0196|0.0|3.8232|2.0598|5.883|420|5.9959| D|
4615|professional_accounting|2|2|2|||583|465|0.7976|583|465|118|0.7976|0.1303|4.6282|0.0|5.8819|2.6542|8.5361|583|8.6664| B|
4616|miscellaneous|3|3|3|||368|265|0.7201|368|265|103|0.7201|0.1262|2.9508|0.0|4.1093|4.7114|8.8207|368|8.9469| B|
4617|philosophy|0|0|0|||288|246|0.8542|288|246|42|0.8542|0.1103|1.5522|0.0|2.5485|5.2118|7.7603|288|7.8706| D|
4618|moral_scenarios|1|1|1|||624|561|0.899|624|561|63|0.899|0.1157|0.6657|0.0|1.3596|3.7904|5.15|624|5.2657| C|
4619|professional_law|2|2|2|||1495|1177|0.7873|1495|1179|316|0.7886|0.1898|0.6779|0.0|6.1226|4.3791|10.5017|1177|10.6915| C|
4620|professional_law|3|3|3|||1349|0|0.0|1349|1179|170|0.874|0.1448|2.9522|0.0|4.797|4.5386|9.3356|0|9.4804| C|
4621|professional_psychology|0|0|0|||515|352|0.6835|515|352|163|0.6835|0.1428|1.0812|0.0|1.1964|6.0301|7.2265|515|7.3693| A|
4622|professional_law|1|1|1|||1357|1177|0.8674|1357|1178|179|0.8681|0.1474|0.9026|0.0|2.5405|4.3351|6.8756|1177|7.023| C|
4623|high_school_biology|2|2|2|||374|0|0.0|374|334|40|0.893|0.1098|0.8438|0.0|1.8991|5.0655|6.9646|0|7.0744| B|
4624|virology|3|3|3|||307|0|0.0|307|264|43|0.8599|0.1106|0.706|0.0|3.7101|1.347|5.0571|0|5.1677| C|
4625|high_school_statistics|0|0|0|||705|0|0.0|705|569|136|0.8071|0.1352|3.4613|0.0|6.1178|2.7664|8.8842|0|9.0194| D|
4626|high_school_government_and_politics|1|1|1|||479|420|0.8768|479|420|59|0.8768|0.1146|5.4438|0.0|1.9984|4.842|6.8404|479|6.955| B|
4627|high_school_government_and_politics|2|2|2|||485|416|0.8577|485|416|69|0.8577|0.1172|2.2208|0.0|2.5864|5.0054|7.5918|485|7.709| A|
4628|miscellaneous|3|3|3|||317|265|0.836|317|265|52|0.836|0.1129|0.6882|0.0|1.8142|4.6848|6.499|317|6.6119| B|
4629|philosophy|0|0|0|||280|248|0.8857|280|248|32|0.8857|0.1078|2.3593|0.0|1.7971|3.2968|5.0939|280|5.2017| B|
4630|computer_security|1|1|1|||524|453|0.8645|524|453|71|0.8645|0.1177|0.0489|0.0|7.4826|1.2735|8.7561|524|8.8738| C|
4631|high_school_psychology|2|2|2|||357|0|0.0|357|289|68|0.8095|0.117|0.5459|0.0|2.8422|7.9447|10.7869|0|10.9039| B|
4632|college_computer_science|3|3|3|||780|0|0.0|780|723|57|0.9269|0.1141|0.6576|0.0|2.492|2.7634|5.2554|0|5.3695| D|
4633|clinical_knowledge|0|0|0|||317|241|0.7603|317|241|76|0.7603|0.119|6.7728|0.0|2.133|2.6638|4.7968|317|4.9158| A|
4634|high_school_statistics|1|1|1|||768|0|0.0|768|568|200|0.7396|0.1536|0.8251|0.0|3.8937|5.7351|9.6288|0|9.7824| D|
4635|electrical_engineering|2|2|2|||416|0|0.0|416|329|87|0.7909|0.1219|2.3703|0.0|2.5912|4.8159|7.4071|0|7.529| C|
4636|human_sexuality|3|3|3|||402|337|0.8383|402|337|65|0.8383|0.1162|2.3864|0.0|1.9705|3.8462|5.8167|402|5.9329| C|
4637|philosophy|0|0|0|||282|246|0.8723|282|246|36|0.8723|0.1088|3.5124|0.0|2.6719|4.0446|6.7165|282|6.8253| C|
4638|professional_accounting|1|1|1|||514|469|0.9125|514|469|45|0.9125|0.1111|0.8742|0.0|4.0371|3.5557|7.5928|514|7.7039| C|
4639|professional_law|2|2|2|||1395|1178|0.8444|1395|1178|217|0.8444|0.1587|2.9841|0.0|3.3746|2.7377|6.1123|1178|6.271| B|
4640|global_facts|3|3|3|||327|283|0.8654|327|283|44|0.8654|0.1108|0.0373|0.0|7.839|1.2213|9.0603|327|9.1711| B|
4641|professional_psychology|0|0|0|||438|354|0.8082|438|354|84|0.8082|0.1211|0.5013|0.0|2.7895|7.8474|10.6369|438|10.758| C|
4642|high_school_chemistry|1|1|1|||443|383|0.8646|443|383|60|0.8646|0.1149|1.5933|0.0|1.2635|4.3069|5.5704|443|5.6853| D|
4643|high_school_macroeconomics|2|2|2|||459|368|0.8017|459|368|91|0.8017|0.123|0.7104|0.0|1.2512|3.2307|4.4819|459|4.6049| A|
4644|high_school_macroeconomics|3|3|3|||436|373|0.8555|436|373|63|0.8555|0.1157|0.6459|0.0|8.1606|1.3209|9.4815|436|9.5972| B|
4645|moral_disputes|0|0|0|||359|0|0.0|359|321|38|0.8942|0.1093|4.5727|0.0|4.5248|4.01|8.5348|0|8.6441| B|
4646|computer_security|1|1|1|||505|453|0.897|505|453|52|0.897|0.1129|4.2346|0.0|5.7087|3.3542|9.0629|505|9.1758| A|
4647|college_mathematics|2|2|2|||472|389|0.8242|472|389|83|0.8242|0.1209|4.1162|0.0|2.9844|3.5753|6.5597|472|6.6806| B|
4648|moral_disputes|3|3|3|||351|0|0.0|351|323|28|0.9202|0.1068|2.3224|0.0|4.5202|4.1412|8.6614|0|8.7682| D|
4649|high_school_statistics|0|0|0|||714|0|0.0|714|569|145|0.7969|0.1377|2.1544|0.0|4.3545|4.7525|9.107|0|9.2447| C|
4650|moral_scenarios|1|1|1|||622|561|0.9019|622|561|61|0.9019|0.1152|2.6809|0.0|5.0755|4.1509|9.2264|622|9.3416| C|
4651|conceptual_physics|2|2|2|||280|244|0.8714|280|244|36|0.8714|0.1088|1.5653|0.0|4.7018|5.1164|9.8182|280|9.927| A|
4652|sociology|3|3|3|||410|329|0.8024|410|329|81|0.8024|0.1204|0.677|0.0|3.6152|3.1356|6.7508|410|6.8712| A|
4653|human_aging|0|0|0|||291|0|0.0|291|261|30|0.8969|0.1073|0.0183|0.0|5.4611|2.5019|7.963|0|8.0703| A|
4654|moral_disputes|1|1|1|||359|0|0.0|359|318|41|0.8858|0.1101|4.0644|0.0|4.3859|2.5015|6.8874|0|6.9975| D|
4655|professional_psychology|2|2|2|||526|354|0.673|526|354|172|0.673|0.1454|2.1249|0.0|3.6292|4.7193|8.3485|526|8.4939| B|
